link,price,lowest_price,highest_price,id
/propiedades/estrena-departamento-en-la-roma-norte-62037145.html,"MN 3,968,514",,,293
/propiedades/preventa-departamento-nuevo-roma-norte-cuauhtemoc-59102427.html,"MN 9,590,000",,,294
/propiedades/departamento-en-venta-en-roma-norte-22940rt-62508393.html,"MN 4,296,663",,,295
/propiedades/ph-en-venta-en-roma-norte-61088182.html,"MN 9,590,000",,,296
/propiedades/departamento-en-venta-en-cuauhtemoc-roma-norte-gis.-62677742.html,"MN 3,750,000",,,297
/propiedades/departamento-en-venta-roma-norte-calle-de-durango-21-62677694.html,"MN 3,848,545",,,298
/propiedades/departamento-en-jalapa-99-col.-roma-norte-cuauhtemoc-60999026.html,"MN 3,850,000",,,299
/propiedades/excelente-oportunidad-para-invertir-gran-oportunidad-62784694.html,"MN 728,614",,,300
/propiedades/departamento-en-venta-en-la-roma-norte-gh-60544401.html,"MN 5,636,010",,,301
/propiedades/departamento-en-roma-norte-cuahutemoc-remate-enm-62127266.html,"MN 2,080,000",,,302
/propiedades/gran-oportunidad-para-poder-adquirir-un-inmueble-en-61676936.html,"MN 1,953,000",,,303
/propiedades/depas-roma-norte-cuauhtemoc-desde-57-m-sup2--1-2-y-3-61435324.html,"MN 4,378,000",,,304
/propiedades/lindo-y-amplio-departamento-en-col.-roma-61899459.html,"MN 7,600,000",,,305
/propiedades/venta-atravez-de-remate-bancario-roma-63194862.html,"MN 628,000",,,306
/propiedades/departamento-en-venta-60505723.html,"MN 7,500,000",,,307
/propiedades/pent-house-en-venta-tonala-roma-norte-57285739.html,"MN 13,006,000",,,308
/propiedades/venta-departamentos-roma-norte-tonala-63329399.html,"MN 8,584,000",,,309
/propiedades/departamento-en-roma-norte-63330526.html,"MN 2,400,000",,,310
/propiedades/venta-departamento-roma-norte-apa_2625-ah-62511417.html,"MN 6,000,000",,,311
/propiedades/departamento-en-remante-bancario-seguridad-de-62395395.html,"MN 866,185",,,312
/propiedades/depto-en-la-roma-increible-opotunidad-de-remate-62764131.html,"MN 950,000",,,313
/propiedades/departamento-en-venta-roma-sur-coahuila-62730859.html,"MN 4,419,100",,,314
/propiedades/garden-house-contemporaneo-en-roma-norte-61712682.html,"MN 10,750,000",,,315
/propiedades/hermoso-depto.-en-remate-escrituracion-col.-roma-61841023.html,"MN 5,800,000",,,316
/propiedades/departamento-en-venta-en-la-mejor-zona-de-la-colonia-62994075.html,"MN 5,987,000",,,317
/propiedades/venta-departamentos-en-roma-norte-de-1-y-2-recamaras-62203376.html,"MN 2,753,000",,,318
/propiedades/se-vende-departamento-roma-norte-con-terraza-de-50-m-62838371.html,"MN 9,500,000",,,319
/propiedades/roma-norte-estrena-pent-house-96-m-hab-61-m-roof-56959492.html,"MN 7,834,300",,,320
/propiedades/-excelente-oportunidad-remato-departamento!-alcaldia:-63085806.html,"MN 1,000,000",,,321
/propiedades/departamento-en-venta-roma-norte-calle-zacatecas.-r.-62507935.html,"MN 6,500,000",,,322
/propiedades/departamento-cuauhtemoc-58791688.html,"MN 7,932,730",,,323
/propiedades/preventa-deptos.-tlacotalpan-roma-sur-63175844.html,"MN 11,317,200",,,324
/propiedades/un-departamento-para-un-gran-estilo-de-vida-roma-62911045.html,"MN 4,100,000",,,325
/propiedades/departamento-en-la-delegacion-cuauhtemoc!-62612131.html,"MN 2,620,000",,,326
/propiedades/increible-departamento-en-roma-norte-62517235.html,"MN 10,513,880",,,327
/propiedades/departamento-en-venta-en-col.-roma-entrega-diciembre-58964251.html,"MN 9,333,000",,,328
/propiedades/preventa-exclusivo-departamento-en-el-corazon-de-la-63305552.html,"MN 5,006,951",,,329
/propiedades/caminando-de-la-cibeles-con-terraza-60886588.html,"MN 9,500,000",,,330
/propiedades/excelente-departamento-tipo-loft-en-calle-frontera-col-62927476.html,"MN 2,700,000",,,331
/propiedades/remate-de-bonito-depa-bien-ubicado-en-cuauhtemoc-63341504.html,"MN 728,614",,,332
/propiedades/departamentos-en-venta-cuauhtemoc-roma-nuevos-60741475.html,"MN 7,245,000",,,333
/propiedades/departamento-en-venta-calle-acapulco-roma-norte-59304528.html,"MN 3,125,000",,,334
/propiedades/departamento-con-excelente-distribucion-centrico-muy-62206016.html,"MN 4,700,000",,,335
/propiedades/excelente-propiedad-en-roma-norte-cuauhtemoc-61229856.html,"MN 1,285,333",,,336
/propiedades/departamentos-en-venta-en-la-colonia-roma-norte-61730284.html,"MN 9,550,000",,,337
/propiedades/se-vende-departamento-amplio-y-bien-ubicado-a-las-vias-58989673.html,"MN 2,068,667",,,338
/propiedades/departamento-en-remate-bancario-col-roma-norte-62775202.html,"MN 2,595,000",,,339
/propiedades/venta-de-departamento-en-remate-en-roma-norte-cerca-de-62811023.html,"MN 453,812",,,340
/propiedades/desarrollo-de-departamentos-en-venta-en-la-roma-60838430.html,"MN 10,400,000",,,341
/propiedades/departamento-en-venta-roma-norte-58341403.html,"MN 2,780,380",,,342
/propiedades/bonito-depto-en-la-roma-norte-remate-bancario-62146621.html,"MN 829,999",,,343
/propiedades/-preventa-exclusivo-depa-en-la-roma!-59346694.html,"MN 4,731,968",,,344
/propiedades/remate-de-departamento-en-cuauhtemoc-62125315.html,"MN 829,653",,,345
/propiedades/departamento-en-oaxaca-56-roma-norte-cuauhtemoc-63288741.html,"MN 628,000",,,346
/propiedades/pent-house-venta-tonala-roma-norte-57285756.html,"MN 11,432,660",,,347
/propiedades/roma-norte-departamento-bien-ubicado-inversion-61933127.html,"MN 2,038,000",,,348
/propiedades/desarrollo-cordoba-roma-norte-62320186.html,"MN 4,774,000",,,349
/propiedades/excelente-proyecto-de-inversion-chapultepec-430-62407537.html,"MN 2,792,170",,,350
/propiedades/departamento-en-venta-en-tonala-302-roma-norte-57486076.html,"MN 12,941,255",,,351
/propiedades/hermoso-departamento-a-un-increible-precio-en-zona-de-59195270.html,"MN 5,800,000",,,352
/propiedades/departamento-en-venta-col.-roma-cuauhtemoc-cdmx-62974259.html,"MN 10,600,000",,,353
/propiedades/pre-venta-departamento-en-la-roma-norte-60020581.html,"MN 8,620,000",,,354
/propiedades/oportunidad!-comodo-departamento-en-remate-bancario-62193056.html,"MN 785,812",,,355
/propiedades/remate-de-departamento-en-roma-norte-cuauhtemoc-63131485.html,"MN 628,000",,,356
/propiedades/departamento-en-venta-roma-norte-62561196.html,"MN 5,700,000",,,357
/propiedades/remato-lindo-departamento-con-roof-garden-en-la-63078616.html,"MN 1,012,203",,,358
/propiedades/departamento-en-venta-col.-roma-cuauhtemoc-cdmx-62974204.html,"MN 13,500,000",,,359
/propiedades/excelente-departamento-en-la-roma-norte-59069579.html,"MN 2,206,000",,,360
/propiedades/departamentos-roma-norte-cuauhtemoc-desde-83-m-sup2-61421762.html,"MN 5,395,000",,,361
/propiedades/hermosa-propiedad-ubicada-en-col-roma-norte-61556533.html,"MN 989,000",,,362
/propiedades/departamento-venta-roma-norte-durango-59612740.html,"MN 4,930,000",,,363
/propiedades/venta-departamento-nuevo-en-roma-norte-desde-52-hasta-61798466.html,"MN 4,774,000",,,364
/propiedades/departamentos-en-roma-norte-63263390.html,"MN 12,660,000",,,365
/propiedades/remate-depto.-col-roma-norte-cuauhtemoc-$889-569-62538957.html,"MN 889,569",,,366
/propiedades/departamento-en-av-chapultepec-246-col-roma-nte-cdmx-62895810.html,"MN 1,625,400",,,367
/propiedades/departamento-en-roma-norte-cuauhtemoc-62971029.html,"MN 9,736,000",,,368
/propiedades/departamento-en-venta-en-calle-zacatecas-roma-norte-60447798.html,"MN 4,780,003",,,369
/propiedades/departamento-en-cuauhtemoc-remate-bancario-61654343.html,"MN 909,259",,,370
/propiedades/-hermoso-ph-en-la-roma!-conocelo-60838669.html,"MN 10,050,000",,,371
/propiedades/departamento-en-venta-roma-norte-calle-colima.-r.-k-62520466.html,"MN 11,446,148",,,372
/propiedades/hermoso-desarrollo-icon-roma-62656298.html,"MN 3,100,000",,,373
/propiedades/venta-departamento-zacatecas-colonia-roma-61614144.html,"MN 4,495,000",,,374
/propiedades/magnifico-departamento-de-2-recamaras-y-1-estudio-62354820.html,"MN 5,995,000",,,375
/propiedades/hermoso-depto.-en-col.-roma-norte-excelente-ubicacion-62174234.html,"MN 950,000",,,376
/propiedades/departamento-en-venta-roma-norte-av-chapultepec.-mls-63115307.html,"MN 4,430,000",,,377
/propiedades/!departamento-en-la-roma-62895639.html,"MN 2,501,108",,,378
/propiedades/-hermoso-departamento-ideal-para-airbnb-a-mega-62658868.html,"MN 948,000",,,379
/propiedades/venta-de-departamentos-en-roma-norte-cuauhtemoc-63168916.html,"MN 3,585,951",,,380
/propiedades/departamentos-nuevos-en-venta-colonia-roma-norte-61373080.html,"MN 4,730,667",,,381
/propiedades/excelente-inversion-departamento-en-alcaldia-59304604.html,"MN 1,510,000",,,382
/propiedades/departamento-en-roma-norte-cuauhtemoc-62971133.html,"MN 5,135,000",,,383
/propiedades/estrene-depto-en-roma-norte-a-una-calle-de-alvaro-61061263.html,"MN 6,732,700",,,384
/propiedades/departamento-en-roma-norte-con-2-recamaras-id:-60556.-63273442.html,"MN 6,950,000",,,385
/propiedades/departamento-en-venta-chihuahua-28-cuauhtemoc-63188071.html,"MN 1,470,000",,,386
/propiedades/departamento-en-venta-en-roma-norte-calle-zacatecas-60437866.html,"MN 3,640,003",,,387
/propiedades/venta-departamento-durango-roma-norte-cuauhtemoc-cdmx-63141076.html,"MN 948,631",,,388
/propiedades/ultimos-deptos-en-preventa-en-roma-norte-58956582.html,"MN 6,732,700",,,389
/propiedades/departamento-ideal-para-rentar-justo-con-el-concepto-63211230.html,"MN 3,465,001",,,390
/propiedades/departamento-en-roma-norte-con-2-recamaras-id:-56344.-63111653.html,"MN 7,425,000",,,391
/propiedades/departamento-en-esquina-cerca-de-corredor-gastronomico-59547747.html,"MN 3,790,000",,,392
/propiedades/departamento-en-roma-norte-coahuila-62479379.html,"MN 4,800,000",,,393
/propiedades/departamento-en-venta-en-la-roma-62515338.html,"MN 4,190,000",,,394
/propiedades/av-chapultepec-504-roma-norte-cuauhtemoc-63187177.html,"MN 1,180,000",,,395
/propiedades/-hermoso-departamento-ideal-para-airbnb-a-mega-62658868.html,"MN 948,000",,,396
/propiedades/venta-departamento-col.-roma-norte-condesa-63020325.html,"MN 5,985,000",,,397
/propiedades/ideal-para-jovenes-roma-63329000.html,"MN 2,785,000",,,398
/propiedades/departamento-en-venta-roma-norte-av-chapultepec.-mls-63115307.html,"MN 4,430,000",,,399
/propiedades/departamento-roma-norte-jalapa-cdmx-61582040.html,"MN 3,840,000",,,400
/propiedades/departamento-en-venta-cuauhtemoc-roma-norte.-h.-o-62623132.html,"MN 2,595,000",,,401
/propiedades/departamento-en-roma-norte-cuauhtemoc-ari-698-57774611.html,"MN 4,450,000",,,402
/propiedades/departamento-en-venta-roma-norte-63088422.html,"MN 5,700,000",,,403
/propiedades/departamento-ideal-para-rentar-justo-con-el-concepto-63211230.html,"MN 3,465,001",,,404
/propiedades/penthouse-3-habs.-en-venta-en-la-roma-norte-62855485.html,"MN 19,404,000",,,405
/propiedades/ph-en-venta-roma-nte.-con-terraza-y-roof-privado.-61536690.html,"MN 7,800,000",,,406
/propiedades/departamento-en-venta-en-cuauhtemoc-roma-norte-60447743.html,"MN 3,780,003",,,407
/propiedades/departamento-en-venta-roma-norte-cuauhtemoc-61739748.html,"MN 4,300,000",,,408
/propiedades/departamento-en-venta-roma-norte-62561196.html,"MN 5,700,000",,,409
/propiedades/departamento-duplex-a-una-cuadra-de-la-fuente-de-la-59592566.html,"MN 4,500,000",,,410
/propiedades/depto-tipo-loft-en-preventa-cibeles-roma-nte-cdmx-61600198.html,"MN 3,848,548",,,411
/propiedades/departamento-con-terraza-en-venta-en-roma-norte-63239551.html,"MN 10,875,000",,,412
/propiedades/departamento-nuevo-en-venta-roma-norte-3-recam-3-61798718.html,"MN 10,400,000",,,413
/propiedades/bello-departamento-sobre-av-oaxaca-en-la-roma-norte-en-63288883.html,"MN 628,000",,,414
/propiedades/hermoso-depto.-en-remate-escrituracion-col.-roma-61841023.html,"MN 5,800,000",,,415
/propiedades/bello-departamento-en-venta.-arts-roma.-mls-21-2985-63300659.html,"MN 5,289,380",,,416
/propiedades/brezo-durango-departamentos-en-venta-en-roma-norte-60384059.html,"MN 9,000,000",,,417
/propiedades/insurgentes-roma-preventa-departamentos-desde-62904435.html,"MN 2,870,000",,,418
/propiedades/exclusivo-departamento-en-roma-norte-cuauhtemoc-cdmx-61895462.html,"MN 2,038,000",,,419
/propiedades/espectacular-pentgarden-en-pre-venta-roma-norte-62627480.html,"MN 12,000,000",,,420
/propiedades/preventa-excelente-zona-muy-comercial-para-inversion-63211574.html,"MN 3,465,000",,,421
/propiedades/departamento-para-estrenar-en-la-colonia-roma-59107885.html,"MN 8,550,000",,,422
/propiedades/preventa-de-loft-para-2022-63211577.html,"MN 3,217,000",,,423
/propiedades/-hermoso-garden-house-en-la-roma!-conocelo-60838614.html,"MN 10,750,000",,,424
/propiedades/venta-departamento-roma-san-luis-potosi-62009330.html,"MN 4,290,000",,,425
/propiedades/roma-departamentos-en-pre-venta-en-el-corazon-de-la-62426955.html,"MN 5,570,000",,,426
/propiedades/preventa-de-departamento-en-cuauhtemoc-61311641.html,"MN 2,760,000",,,427
/propiedades/penthouse-en-roma-norte-zacatecas-lc-62696698.html,"MN 12,900,001",,,428
/propiedades/pre-venta-departamento-desarrollo-puebla-277-62492689.html,"MN 5,580,000",,,429
/propiedades/departamentos-en-roma-norte-63263390.html,"MN 12,660,000",,,430
/propiedades/departamentos-roma-norte-cuauhtemoc-desde-100-m-sup2-61454054.html,"MN 11,432,000",,,431
/propiedades/venta-de-departamento-a-precio-remate-en-la-roma-62026183.html,"MN 829,653",,,432
/propiedades/departamento-en-manzanillo-33-roma-norte-61983939.html,"MN 2,750,000",,,433
/propiedades/oaxaca-roma-norte-59216667.html,"MN 6,640,200",,,434
/propiedades/departamento-en-venta-ubicado-en-calle-tabasco-roma-61868654.html,"MN 2,900,000",,,435
/propiedades/vive-en-una-hermosa-zona-a-solo-unas-cuadras-de-63211723.html,"MN 6,870,555",,,436
/propiedades/rio-panuco-141-cuauhtemoc-cdmx.-62190430.html,"MN 6,300,000",,,437
/propiedades/vendo-departamento-en-la-roma-norte-a-precio-de-62002254.html,"MN 628,000",,,438
/propiedades/departamento-venta-roma-norte-tabasco-63314579.html,"MN 6,000,000",,,439
/propiedades/-oportunidad-remate-bancario-en-calle-coahuila-no.-60353673.html,"MN 841,000",,,440
/propiedades/bonito-departamento-en-venta-arts-roma.-mls-21-2981-63327355.html,"MN 4,483,800",,,441
/propiedades/departamento-en-venta-en-roma-norte-63229227.html,"MN 3,370,000",,,442
/propiedades/gran-oportunidad-para-poder-adquirir-un-inmueble-en-61760975.html,"MN 2,500,000",,,443
/propiedades/-departamento-en-roma-norte-guanajuato-118!-61972867.html,"MN 829,653",,,444
/propiedades/vendo-amplio-departamento-a-unos-pasos-del-angel-de-la-62666163.html,"MN 728,614",,,445
/propiedades/departamento-para-estrenar-en-la-colonia-roma-59227912.html,"MN 6,795,000",,,446
/propiedades/-excelente-oportunidad-en-la-roma!-58931461.html,"MN 13,800,000",,,447
/propiedades/exclusivo-departamento-en-pre-venta-en-roma-norte-62689501.html,"MN 3,485,000",,,448
/propiedades/departamento-ph1-venta-guanajuato-roma-norte-57483328.html,"MN 9,590,000",,,449
/propiedades/departamento-en-venta-en-roma-norte-zacatecas-60723248.html,"MN 3,640,007",,,450
/propiedades/loft-de-lujo-ideal-para-solteros-o-parejas-sin-hijos-63211231.html,"MN 3,217,500",,,451
/propiedades/guanajuato-roma-nte-53345604.html,"MN 5,998,135",,,452
/propiedades/departamento-en-venta-en-roma-norte-63092572.html,"MN 8,250,000",,,453
/propiedades/g9.141-preventa-departamento-roma-norte-cuauhtemoc-60498889.html,"MN 3,892,263",,,454
/propiedades/departamento-en-roma-norte-63131682.html,"MN 9,200,000",,,455
/propiedades/depa-en-venta-roma-norte-av-chapultepec.-mls-22-63115401.html,"MN 4,913,500",,,456
/propiedades/departamento-venta-av-insurgentes-sur-179-roma-nte-63156876.html,"MN 3,135,000",,,457
/propiedades/departamento-en-venta-en-la-roma-norte-gh-60482220.html,"MN 4,250,010",,,458
/propiedades/preventa-departamento-en-la-colonia-roma!-61961161.html,"MN 3,998,850",,,459
/propiedades/depto-en-venta-ubicado-en-av-chapultepec-roma-nte-63061021.html,"MN 690,967",,,460
/propiedades/departamento-en-venta-roma-sur-60496791.html,"MN 7,040,037",,,461
/propiedades/departamento-en-venta-en-cuauhtemoc-roma-norte-22169rt-62049196.html,"MN 8,400,004",,,462
/propiedades/ph-en-venta-roma-nte.-con-terraza-y-roof-privado.-61536690.html,"MN 7,800,000",,,463
/propiedades/departamentos-roma-norte-cuauhtemoc-desde-68-m-sup2-61329341.html,"MN 5,500,000",,,464
/propiedades/departmento-en-venta-en-colonia-roma-norte-62702727.html,"MN 660,884",,,465
/propiedades/se-vende-hermoso-y-amplio-departamento-en-roma-nte-62790628.html,"MN 855,000",,,466
/propiedades/-el-habitat-perfecto!-pre-venta-departamentos-en-roma-63167834.html,"MN 4,913,500",,,467
/propiedades/-depa-en-remate-roma-norte-cuauhtemoc-62724873.html,"MN 1,000,000",,,468
/propiedades/av-chapultepec-departamento-en-venta-59649627.html,"MN 3,500,000",,,469
/propiedades/-departamento-en-remate-roma-nte.-cuauhtemoc-62736208.html,"MN 1,005,000",,,470
/propiedades/vendo-departamento-en-la-roma-norte-cuauhtemoc-en-63112525.html,"MN 1,005,000",,,471
/propiedades/venta-departamentos-en-coahuila-roma-norte-63329396.html,"MN 4,419,100",,,472
/propiedades/-oportunidad-remate-bancario-en-av-chapultepec-182-61198518.html,"MN 839,652",,,473
/propiedades/lindo-depto-en-la-roma-norte-remate-bancario-62146537.html,"MN 786,000",,,474
/propiedades/departamento-en-venta-colonia-roma-norte-delegacion-62063832.html,"MN 4,364,000",,,475
/propiedades/departamento-en-venta-en-roma-norte-61811567.html,"MN 12,900,000",,,476
/propiedades/venta-de-departamento-63070808.html,"MN 5,400,000",,,477
/propiedades/magnifico-departamento-en-pb-construido-en-2-niveles-62575632.html,"MN 5,950,000",,,478
/propiedades/excelente-inversion-departamento-en-alcaldia-59306451.html,"MN 2,310,000",,,479
/propiedades/excelente-oportunidad-de-inversion-col.-roma-norte-60976400.html,"MN 2,700,000",,,480
/propiedades/hermosa-propiedad-ubicada-en-col-roma-norte-61611282.html,"MN 950,000",,,481
/propiedades/invierte-amp--gana-cesion-inmediata-deleg:-59303951.html,"MN 2,500,000",,,482
/propiedades/venta-departamento-una-recamara-en-la-roma-59423269.html,"MN 1,800,000",,,483
/propiedades/departamento-en-venta-en-guanajuato-col-roma-62998625.html,"MN 10,134,810",,,484
/propiedades/amplio-departamento-en-la-calle-talara-col-tepeyac-62280365.html,"MN 750,657",,,485
/propiedades/venta-departamento-a-estrenar-guanajuato-col-roma-60571114.html,"MN 10,600,000",,,486
/propiedades/pent-house-en-colonia-roma-62527935.html,"MN 12,700,000",,,487
/propiedades/departamento-en-venta-colonia-roma-dos-niveles-61876326.html,"MN 9,969,645",,,488
/propiedades/oportunidad-de-inversion-depto.-en-remate-bancario-63242429.html,"MN 628,000",,,489
/propiedades/muy-buen-departamento-en-venta-en-col.-roma-norte-60884490.html,"MN 5,800,000",,,490
/propiedades/amplio-departamento-calle-medellin-col-roma-norte-cdmx-61537589.html,"MN 2,670,000",,,491
/propiedades/venta-de-departamento-en-roma-norte-62029809.html,"MN 3,500,000",,,492
/propiedades/departamento-en-venta-roma-norte-coahuila-63333155.html,"MN 4,134,720",,,493
/propiedades/bonito-y-amplio-departamento-en-la-roma-cuauhtemoc-62640517.html,"MN 728,899",,,494
/propiedades/ph-en-venta-roma-nte.-con-terraza-y-roof-privado.-62562206.html,"MN 7,450,000",,,495
/propiedades/buscas-un-depto-barato-atencion-rio-poo-128-63305835.html,"MN 1,000,000",,,496
/propiedades/venta-departamento-col.-roma-norte-condesa-63292824.html,"MN 4,290,000",,,497
/propiedades/departamento-en-venta-con-amplia-distribucion-y-62712822.html,"MN 4,350,000",,,498
/propiedades/departamentos-nuevos-en-la-mejor-zona-de-la-roma-62383303.html,"MN 3,820,000",,,499
/propiedades/-preventa-exclusivo-depa-en-la-roma!-59346651.html,"MN 5,121,397",,,500
/propiedades/departamento-exclusivo-en-roma-norte-con-terraza-58924144.html,"MN 9,500,000",,,501
/propiedades/-preventa-exclusivo-depa-en-la-roma!-59346813.html,"MN 3,673,313",,,502
/propiedades/departamento-en-remate-bancario-en-roma-norte-lh-63271485.html,"MN 651,000",,,503
/propiedades/departamento-en-venta-calle-acapulco-roma-norte-59304528.html,"MN 3,125,000",,,504
/propiedades/departamento-en-venta-en-la-roma-norte-gh-60544326.html,"MN 5,875,010",,,505
/propiedades/departamentos-roma-norte-cuauhtemoc-desde-52-m-sup2-61403895.html,"MN 4,774,000",,,506
/propiedades/departamento-en-venta-en-colonia-roma-norte-cdmx-62164137.html,"MN 7,500,000",,,507
/propiedades/preventa-de-departamentos-en-colonia-roma-norte-58325256.html,"MN 3,940,000",,,508
/propiedades/departamentos-roma-norte-cuauhtemoc-desde-68-m-sup2-61329341.html,"MN 5,500,000",,,509
/propiedades/35-m-sup2--loft-moderno-invierte-y-asegura-tu-dinero-63211568.html,"MN 2,680,000",,,510
/propiedades/departamento-en-venta-roma-norte-62179609.html,"MN 14,040,000",,,511
/propiedades/departamento-en-venta-col.-roma-62201917.html,"MN 4,800,000",,,512
/propiedades/departamento-en-venta-roma-norte-57553584.html,"MN 10,194,985",,,513
/propiedades/departamentos-en-la-colonia-roma-alcaldia-cuauhtemoc-61108205.html,"MN 8,500,000",,,514
/propiedades/oportunidad-unica-de-inversion-remate-bancario-62499638.html,"MN 945,000",,,515
/propiedades/garden-house-en-venta-tonala-roma-norte-57285762.html,"MN 13,800,738",,,516
/propiedades/departamento-en-venta-en-la-colonia-roma-60881006.html,"MN 3,425,000",,,517
/propiedades/departamento-en-venta-en-roma-norte-63095736.html,"MN 10,592,300",,,518
/propiedades/-venta-depto.-exterior-c-balcon-3-recs-centrico-63282558.html,"MN 6,350,000",,,519
/propiedades/rio-panuco-140-cuauhtemoc-cdmx.-62190148.html,"MN 6,300,000",,,520
/propiedades/venta-penthouse-loft-de-diseno-en-roma-norte-con-63215600.html,"MN 6,960,000",,,521
/propiedades/-urge!-remato-departamento-en-c.-coahuila-col:-roma-63300252.html,"MN 699,200",,,522
/propiedades/departamento-en-preventa-en-roma-norte-62065728.html,"MN 7,463,773",,,523
/propiedades/remate-bancario-colima-415-roma-norte-cuauhtemoc-62399932.html,"MN 1,062,456",,,524
/propiedades/departamento-a-estrenar-en-venta-roma-norte-61383312.html,"MN 14,000,000",,,525
/propiedades/departamento-en-venta-en-la-roma-norte-gh-60449124.html,"MN 4,455,010",,,526
/propiedades/lindo-departamento-en-edificio-pequeno-de-solo-12-61188345.html,"MN 4,800,000",,,527
/propiedades/-departamento-en-cuahuatemoc-roma-norte!-61619748.html,"MN 728,614",,,528
/propiedades/departamento-en-venta-en-roma-norte-63238738.html,"MN 3,715,293",,,529
/propiedades/depto-en-av-chapultepec-62630206.html,"MN 839,652",,,530
/propiedades/departamento-en-venta-en-colonia-roma-norte-cdmx-62164137.html,"MN 7,500,000",,,531
/propiedades/departamentos-en-roma-norte-cuauhtemoc-de-1-y-2-60959146.html,"MN 3,269,000",,,532
/propiedades/departamento-en-la-colonia-roma-62289598.html,"MN 3,500,000",,,533
/propiedades/hermoso-departamento-en-el-corazon-de-la-roma-60621101.html,"MN 4,995,000",,,534
/propiedades/departamento-en-venta-roma-norte-coahuila-63333156.html,"MN 7,597,110",,,535
/propiedades/departamento-en-venta-col.-roma-norte-61717502.html,"MN 2,620,000",,,536
/propiedades/departamento-en-venta-roma-norte.-61154862.html,"MN 8,500,000",,,537
/propiedades/pent-house-en-roma-norte-a-unas-cuadras-de-reforma-60762392.html,"MN 8,090,640",,,538
/propiedades/departamento-en-venta-en-col.-roma-norte-62602104.html,"MN 6,500,000",,,539
/propiedades/pre-venta-en-la-roma-norte-con-amenidades-59990697.html,"MN 3,370,000",,,540
/propiedades/departamento-en-venta-en-roma-norte-me-62499922.html,"MN 2,595,005",,,541
/propiedades/preventa-de-loft-de-lujo-ideal-para-solteros-63211197.html,"MN 3,435,000",,,542
/propiedades/departamento-col-roma-cerca-de-reforma-62707155.html,"MN 2,038,000",,,543
/propiedades/unico-roma-departamentos-rodeados-de-servicios-e-59075551.html,"MN 4,210,000",,,544
/propiedades/hermosa-propiedad-ubicada-en-col-roma-norte-61611282.html,"MN 950,000",,,545
/propiedades/remato-hermoso-departamento-en-la-colonia-roma-con-63101433.html,"MN 1,000,000",,,546
/propiedades/departo-de-oportunidad-col-roma!-a-5-min-de-glorieta-63341216.html,"MN 1,005,000",,,547
/propiedades/departamento-en-venta-col.-roma-cuauhtemoc-cdmx-62974204.html,"MN 13,500,000",,,548
/propiedades/departamento-en-venta-en-roma-norte-63228181.html,"MN 2,980,000",,,549
/propiedades/departamento-en-venta-en-colonia-roma-norte-63341389.html,"MN 5,845,000",,,550
/propiedades/ph-en-venta-roma-nte.-con-terraza-y-roof-privado.-62562206.html,"MN 7,450,000",,,551
/propiedades/venta-departamento-roma-norte-alvaro-obregon-62777688.html,"MN 4,500,000",,,552
/propiedades/vive-en-exclusivo-desarrollo-colonia-roma-63233904.html,"MN 4,500,000",,,553
/propiedades/departamento-en-venta-roma-norte-guanajuato-62300834.html,"MN 10,549,350",,,554
/propiedades/go-liquidacion-hipotecaria-departamento-en-medellin-62705083.html,"MN 2,297,000",,,555
/propiedades/trendy-apartment-for-sale-in-the-heart-of-roma-norte-62970549.html,"MN 10,200,000",,,556
/propiedades/departamento-en-venta-cuauhtemoc-roma-norte.-h.-o-62538162.html,"MN 2,595,000",,,557
/propiedades/venta-departamentos-nuevo-roma-norte-colima-49-61765736.html,"MN 10,592,361",,,558
/propiedades/acapulco-37-roma-norte-cuauhtemoc-ciudad-de-mexico-62532185.html,"MN 759,000",,,559
/propiedades/san-luis-potosi-roma-norte-63344002.html,"MN 4,500,000",,,560
/propiedades/venta-de-departamento-col.-roma-norte-por-la-63268781.html,"MN 1,095,000",,,561
/propiedades/hermosa-propiedad-en-roma-norte-cuauhtemoc-61168383.html,"MN 1,277,348",,,562
/propiedades/depto-en-av-chapultepec-62630198.html,"MN 839,652",,,563
/propiedades/oportunidad-de-inversion-62028700.html,"MN 930,900",,,564
/propiedades/casa-roma!-departamento-tipo-loft-con-estilo-unico-56551103.html,"MN 9,880,000",,,565
/propiedades/cuahtemoc-roma-norte-acogedor-departamento-sobre-av-63067567.html,"MN 1,180,000",,,566
/propiedades/-departamento-roma-en-remate-bancario-medellin-14!-61942968.html,"MN 660,884",,,567
/propiedades/oportunidad!-comodo-departamento-en-remate-bancario-62193056.html,"MN 785,812",,,568
/propiedades/desarrollo-en-la-roma-conoce-icon-roma-con-los-62771764.html,"MN 4,496,000",,,569
/propiedades/remate-de-bonito-depa-bien-ubicado-en-cuauhtemoc-63341504.html,"MN 728,614",,,570
/propiedades/se-vende-departamento-amplio-y-bien-ubicado-a-las-vias-58989892.html,"MN 3,125,206",,,571
/propiedades/invierte-amp--gana-cesion-inmediata-deleg:-59303951.html,"MN 2,500,000",,,572
/propiedades/en-la-calle-de-colima-63003928.html,"MN 7,000,000",,,573
/propiedades/departamento-en-venta-en-col.-roma-entrega-diciembre-58964251.html,"MN 9,333,000",,,574
/propiedades/excelente-propiedad-en-col.-roma-en-la-del.-61118504.html,"MN 1,285,333",,,575
/propiedades/-preventa-exclusivo-depa-en-la-roma!-59346863.html,"MN 3,999,091",,,576
