id,coords
1690,19.4149383%2C-99.1592883
1691,19.4135401%2C-99.161661
1692,19.4149803%2C-99.1774462
1693,19.418458%2C-99.1551946
1694,19.4211981%2C-99.1726124
1695,19.4199024%2C-99.1716043
1696,19.4195256%2C-99.162549
1697,19.4239626%2C-99.1609669
1698,19.4195256%2C-99.162549
1699,19.4188488%2C-99.1613324
1700,19.4174243%2C-99.1623716
1701,19.4152831%2C-99.160323
1702,19.4123123%2C-99.1613896
1703,19.413848%2C-99.1615815
1704,19.4143633%2C-99.1578419
1705,19.4213628%2C-99.1679593
1706,19.4195256%2C-99.162549
1707,19.4193691%2C-99.1743199
1708,19.4118691%2C-99.1603636
1709,19.4141843%2C-99.1597255
1710,19.4239626%2C-99.1609669
1711,19.4150517%2C-99.1552927
1712,19.4239626%2C-99.1609669
1713,19.4239626%2C-99.1609669
1714,19.4239626%2C-99.1609669
1715,19.4239626%2C-99.1609669
1716,19.4195256%2C-99.162549
1717,19.4179389%2C-99.162736
1718,19.4168211%2C-99.1596475
1719,19.4239626%2C-99.1609669
1720,19.4112713%2C-99.1633655
1721,19.4084625%2C-99.1638752
1722,19.4214358%2C-99.1704172
1723,19.4141843%2C-99.1597255
1724,19.4239626%2C-99.1609669
1725,19.4198706%2C-99.1695089
1726,19.4211981%2C-99.1726124
1727,19.4079776%2C-99.1693662
1728,19.4211981%2C-99.1726124
1729,19.4170429%2C-99.1546255
1730,19.4219483%2C-99.1689141
1731,19.414149%2C-99.1645398
1732,19.4141843%2C-99.1597255
1733,19.4127033%2C-99.1619273
1734,19.4190442%2C-99.1521664
1735,19.419863%2C-99.1682223
1736,19.4114785%2C-99.1643187
1737,19.4207236%2C-99.1653451
1738,19.4079776%2C-99.1693662
1739,19.4079776%2C-99.1693662
1740,19.413353%2C-99.161956
1741,19.418087%2C-99.1663191
1742,19.4190415%2C-99.1683405
1743,19.4195256%2C-99.162549
1744,19.4232144%2C-99.1543002
1745,19.4195256%2C-99.162549
1746,19.4148447%2C-99.1602414
1747,19.4156973%2C-99.1649402
1748,19.4200002%2C-99.1658976
1749,19.4127688%2C-99.1605683
1750,19.4175256%2C-99.164549
1751,19.4150948%2C-99.1583507
1752,19.418153%2C-99.1652014
1753,19.4195256%2C-99.162549
1754,19.4174221%2C-99.1719527
1755,19.4195256%2C-99.162549
1756,19.4166856%2C-99.1612588
1757,19.4114785%2C-99.1643187
1758,19.418153%2C-99.1652014
1759,19.4060049%2C-99.1554578
1760,19.4123327%2C-99.1623704
1761,19.4114785%2C-99.1643187
1762,19.4166856%2C-99.1612588
1763,19.4184%2C-99.1656
1764,19.4222207%2C-99.1595723
1765,19.4186168%2C-99.1585712
1766,19.4211981%2C-99.1726124
1767,19.415946%2C-99.1633672
1768,19.4195962%2C-99.1740724
1769,19.2850976%2C-99.2180633
1770,19.4211981%2C-99.1726124
1771,19.41751%2C-99.1595999
1772,19.4160066%2C-99.1637646
1773,19.4170429%2C-99.1546255
1774,19.4166856%2C-99.1612588
1775,19.4195256%2C-99.162549
1776,19.4147222%2C-99.1558333
1777,19.4112706%2C-99.1633664
1778,19.4239626%2C-99.1609669
1779,19.414067%2C-99.157535
1780,19.4192731%2C-99.1657347
1781,19.4149383%2C-99.1592883
1782,19.4181605%2C-99.1584569
1783,19.4195256%2C-99.162549
1784,19.4174203%2C-99.162391
1785,19.4205299%2C-99.1655733
1786,19.4137323%2C-99.1632982
1787,19.4278822%2C-99.1713153
1788,19.4158401%2C-99.1596792
1789,19.418153%2C-99.1652014
1790,19.4134711%2C-99.1552223
1791,19.4167969%2C-99.1555784
1792,19.4129546%2C-99.1550058
1793,19.418153%2C-99.1652014
1794,19.4114785%2C-99.1643187
1795,19.436631%2C-99.15081
1796,19.4170009%2C-99.1546232
1797,19.4068747%2C-99.1633599
1798,19.4127688%2C-99.1605683
1799,19.412346%2C-99.1627985
1800,19.4191%2C-99.1588
1801,19.4213891%2C-99.169012
1802,19.4193108%2C-99.1634718
1803,19.4218675%2C-99.1636483
1804,19.418153%2C-99.1652014
1805,19.4164496%2C-99.1618624
1806,19.4044416%2C-99.1626881
1807,19.414067%2C-99.157535
1808,19.4150948%2C-99.1583507
1809,19.4195256%2C-99.162549
1810,19.4195256%2C-99.162549
1811,19.4174221%2C-99.1719527
1812,19.438631%2C-99.14881
1813,19.4137323%2C-99.1632982
1814,19.4233875%2C-99.1617512
1815,19.4150167%2C-99.161708
1816,19.4159266%2C-99.1655973
1817,19.418153%2C-99.1652014
1818,19.4196164%2C-99.1740831
1819,19.4164496%2C-99.1618624
1820,19.4134711%2C-99.1552223
1821,19.4150148%2C-99.1617165
1822,19.4243182%2C-99.1550102
1823,19.4195256%2C-99.162549
1824,19.4245492%2C-99.1583298
1825,19.4164496%2C-99.1618624
1826,19.4164496%2C-99.1618624
1827,19.4112706%2C-99.1633664
1828,19.427296%2C-99.15459
1829,19.4188488%2C-99.1613324
1830,19.418011%2C-99.1557064
1831,19.4190772%2C-99.1748893
1832,19.4150148%2C-99.1617165
1833,19.4218906%2C-99.1684817
1834,19.4195256%2C-99.162549
1835,19.4160311%2C-99.1632189
1836,19.4164496%2C-99.1618624
1837,19.4164496%2C-99.1618624
1838,19.4195256%2C-99.162549
1839,19.4218675%2C-99.1636483
1840,19.4243182%2C-99.1550102
1841,19.4124955%2C-99.1577268
1842,19.4156597%2C-99.164933
1843,19.4195256%2C-99.162549
1844,19.4181531%2C-99.1652014
1845,19.413034%2C-99.161477
1846,19.4195256%2C-99.162549
1847,19.4159266%2C-99.1655973
1848,19.4245492%2C-99.1583298
1849,19.4129194%2C-99.1485744
1850,19.4104711%2C-99.1582223
1851,19.4154711%2C-99.1532223
1852,19.4195256%2C-99.162549
1853,19.4130341%2C-99.1614773
1854,19.4130341%2C-99.1614773
1855,19.4356338%2C-99.1495107
1856,19.4182157%2C-99.1554664
1857,19.413034%2C-99.161477
1858,19.4166856%2C-99.1612588
1859,19.4164496%2C-99.1618624
1860,19.4164496%2C-99.1618624
1861,19.4164496%2C-99.1618624
1862,19.4144711%2C-99.1542223
1863,19.4164496%2C-99.1618624
1864,19.4245399%2C-99.1573797
1865,19.4116332%2C-99.1610265
1866,19.4124955%2C-99.1577268
1867,19.4124955%2C-99.1577268
1868,19.4189983%2C-99.1640265
1869,19.4156597%2C-99.164933
1870,19.0926383%2C-98.9948787
1871,19.4206466%2C-99.170547
1872,19.4129194%2C-99.1485744
1873,19.4164496%2C-99.1618624
1874,19.4164496%2C-99.1618624
1875,19.4134711%2C-99.1552223
1876,19.4164496%2C-99.1618624
1877,19.4164496%2C-99.1618624
1878,19.42186%2C-99.163648
1879,19.4124955%2C-99.1577268
1880,19.4124955%2C-99.1577268
1881,19.4124955%2C-99.1577268
1882,19.4159657%2C-99.163205
1883,19.419526%2C-99.162549
1884,19.419526%2C-99.162549
1885,19.4202688%2C-99.1642694
1886,19.4356338%2C-99.1495107
1887,19.4163583%2C-99.1633543
1888,19.4193691%2C-99.1743199
1889,19.4356338%2C-99.1495107
1890,19.4114263%2C-99.1643063
1891,19.4130341%2C-99.1614773
1892,19.4150148%2C-99.1617165
1893,19.4004616%2C-99.1700712
1894,19.4202688%2C-99.1642694
1895,19.4124955%2C-99.1577268
1896,19.4124955%2C-99.1577268
1897,19.419526%2C-99.162549
1898,19.419526%2C-99.162549
1899,19.419526%2C-99.162549
1900,19.419526%2C-99.162549
1901,19.419526%2C-99.162549
1902,19.419526%2C-99.162549
1903,19.419526%2C-99.162549
1904,19.419526%2C-99.162549
1905,19.419526%2C-99.162549
1906,19.4124711%2C-99.1562223
1907,19.421867%2C-99.16364
1908,19.4195256%2C-99.162549
1909,19.4195256%2C-99.162549
1910,19.4114263%2C-99.1643063
1911,19.4175921%2C-99.1722728
1912,19.4144296%2C-99.1628615
1913,19.4245492%2C-99.1583298
1914,19.4163662%2C-99.1559193
1915,19.4164082%2C-99.1575673
1916,19.420564%2C-99.173463
1917,19.4164374%2C-99.1663948
1918,19.4195256%2C-99.162549
1919,19.4150948%2C-99.1583507
1920,19.4356338%2C-99.1495107
1921,19.4195256%2C-99.162549
1922,19.4153848%2C-99.1619716
1923,19.4120407%2C-99.1634431
1924,19.4156973%2C-99.1649402
1925,19.418153%2C-99.1652014
1926,19.424399%2C-99.1589368
1927,19.4149369%2C-99.1590417
1928,19.4188488%2C-99.1613324
1929,19.411271%2C-99.163366
1930,19.419244%2C-99.174133
1931,19.4130066%2C-99.1667646
1932,19.4168211%2C-99.1596475
1933,19.4202%2C-99.1575
1934,19.4211981%2C-99.1726124
1935,19.4229352%2C-99.159403
1936,19.4160417%2C-99.1630279
1937,19.4150948%2C-99.1583507
1938,19.4259362%2C-99.168302
1939,19.413759%2C-99.1609
1940,19.421126%2C-99.162892
1941,19.4145108%2C-99.1580686
1942,19.4185174%2C-99.1613449
1943,19.4184822%2C-99.1614643
1944,19.418153%2C-99.1652014
1945,19.422147%2C-99.159086
1946,19.401785%2C-99.168802
1947,19.4184178%2C-99.1707028
1948,28.3907933%2C-106.8730065
1949,19.4127033%2C-99.1619273
1950,19.421917%2C-99.1693212
1951,19.4088603%2C-99.1667083
1952,19.4127217%2C-99.1581666
1953,19.418614%2C-99.1647729
1954,19.411479%2C-99.164319
1955,19.4212364%2C-99.1726635
1956,19.4201%2C-99.1674
1957,19.4176534%2C-99.1624605
1958,19.415682%2C-99.1585532
1959,19.423963%2C-99.160967
1960,19.4356338%2C-99.1495107
1961,19.4125733%2C-99.1554097
1962,19.4145108%2C-99.1580686
1963,19.4126636%2C-99.1571381
1964,19.4138234%2C-99.1655017
1965,19.4218158%2C-99.1693856
1966,19.4153499%2C-99.1582168
1967,19.4171982%2C-99.1555016
1968,19.4156937%2C-99.1579158
1969,19.4156937%2C-99.1579158
1970,19.421863%2C-99.16916
1971,19.4200787%2C-99.1674487
1972,19.418497%2C-99.159065
1973,19.3994425%2C-99.1221351
1974,19.4181%2C-99.1663
1975,19.4218968%2C-99.1693856
1976,19.4114263%2C-99.1643063
1977,19.4195256%2C-99.162549
1978,19.418153%2C-99.1652014
1979,19.418614%2C-99.1647729
1980,19.4165297%2C-99.1656371
1981,19.4200787%2C-99.1674487
1982,19.4218158%2C-99.1693856
1983,19.419525%2C-99.162549
1984,19.4195256%2C-99.162549
1985,19.4202688%2C-99.1642694
1986,19.3727436%2C-99.0356886
1987,19.419526%2C-99.162549
1989,19.419526%2C-99.162549
1990,19.4195256%2C-99.162549
1991,19.4219017%2C-99.1635997
1992,19.4200787%2C-99.1674487
1993,19.4195256%2C-99.162549
1994,19.418153%2C-99.1652014
1995,19.418153%2C-99.1652014
1996,19.4200787%2C-99.1674487
1997,19.4245492%2C-99.1583298
1998,19.4184822%2C-99.1614643
1999,19.4196971%2C-99.1665131
2000,19.4189983%2C-99.1640265
2001,19.4150948%2C-99.1583507
2002,19.4159034%2C-99.1579013
2003,19.419526%2C-99.162549
2004,19.419526%2C-99.162549
2005,19.4202688%2C-99.1642694
2006,19.4188284%2C-99.1605344
2007,19.4170738%2C-99.1609815
2008,19.417364%2C-99.159454
2009,19.417364%2C-99.159454
2010,19.419526%2C-99.162549
2011,19.419526%2C-99.162549
2012,19.419526%2C-99.162549
2013,19.3549832%2C-99.1849698
2014,19.4114263%2C-99.1643063
2015,19.3994578%2C-99.1614734
2016,19.411165%2C-99.1641457
