main_name|subtitle|link|location|price|attributes|id|address|lat|lon|since
#009-20 Remate Bancario, Casa En Col. Roma Norte, En Una De Las Mejores Zonas De La Ciudad De México. Trato Directo Ante Notario, Excelente Oportunidad Para Invertir!!|Casa en venta|https://casa.metroscubicos.com/MLM-1378874438-009-20-remate-bancario-casa-en-col-roma-norte-en-una-de-las-mejores-zonas-de-la-ciudad-de-mexico-trato-directo-ante-notario-excelente-oportunidad-para-invertir-_JM#position=17&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Córdoba 199, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal|900000 pesos|220 m² construidos,4 recs.|257|Córdoba 199, Roma Norte, Ciudad De México, Cdmx, México|19.39068|-99.2836995|Publicado hace 1 día
Departamento En Cerrada De Colima Número 5|Departamento en renta|https://departamento.metroscubicos.com/MLM-1330423390-departamento-en-cerrada-de-colima-numero-5-_JM#position=18&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Cerrada De Colima  5, Roma Norte, Cuauhtémoc, Distrito Federal|9000 pesos|58 m² construidos,2 recs.|258|Cerrada De Colima  5|19.39068|-99.2836995|Publicado hace 6 meses
Habitación En Renta Colonia Roma Norte|Departamento en renta|https://departamento.metroscubicos.com/MLM-1321637517-habitacion-en-renta-colonia-roma-norte-_JM#position=19&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Chiapas  31, Roma Norte, Cuauhtémoc, Distrito Federal|6500 pesos|180 m² construidos,4 recs.|259|Chiapas  31|19.39068|-99.2836995|Publicado hace 4 meses
"Departamento En Renta Roma, Cuauhtémoc | Jardín Pushkin | Condesa | Insurgentes"|Departamento en renta|https://departamento.metroscubicos.com/MLM-1317767290-departamento-en-renta-roma-cuauhtemoc-jardin-pushkin-condesa-insurgentes-_JM#position=20&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Colima 82, Depto. 201, Roma Norte, Cuauhtémoc, Distrito Federal|16500 pesos|54 m² construidos,1 rec.|260|Colima 82, Depto. 201|19.39068|-99.2836995|Publicado hace 4 meses
Magnífica Ubicación, Tabasco|Departamento en renta|https://departamento.metroscubicos.com/MLM-1324005869-magnifica-ubicacion-tabasco-_JM#position=21&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal|15000 pesos|90 m² construidos,3 recs.|261|Tabasco|19.39068|-99.2836995|Publicado hace 4 meses
Veracruz|Departamento en renta|https://departamento.metroscubicos.com/MLM-1351628767-veracruz-_JM#position=22&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Veracruz, Roma Norte, Cuauhtémoc, Distrito Federal|10000 pesos|55 m² construidos,1 rec.|262|Veracruz|19.39068|-99.2836995|Publicado hace 2 meses
Casa En La Colonia Roma|Casa en renta|https://casa.metroscubicos.com/MLM-963444132-casa-en-la-colonia-roma-_JM#position=23&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Chihuahua 220, Roma Norte, Cuauhtémoc, Distrito Federal|18000 pesos|100 m² construidos,2 recs.|263|Chihuahua 220|19.39068|-99.2836995|Publicado hace 5 meses
Ocotlán, Roma Norte|Casa en venta|https://casa.metroscubicos.com/MLM-1321741575-ocotlan-roma-norte-_JM#position=24&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Ocotlan, Roma Norte, Cuauhtémoc, Distrito Federal|14500000 pesos|235 m² construidos,3 recs.|264|Ocotlan|19.39068|-99.2836995|Publicado hace 4 meses
Renta Departamento En Colonia Roma El Mejor Lugar Para Vivir|Departamento en renta|https://departamento.metroscubicos.com/MLM-962975524-renta-departamento-en-colonia-roma-el-mejor-lugar-para-vivir-_JM#position=25&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|San Luis Potosí 129, Roma Norte, Cuauhtémoc, Distrito Federal|15000 pesos|80 m² construidos,2 recs.|265|San Luis Potosí 129|19.39068|-99.2836995|Publicado hace 6 meses
Traspaso Local Comercial Colonia Roma|Local comercial en renta|https://inmueble.metroscubicos.com/MLM-1346998060-traspaso-local-comercial-colonia-roma-_JM#position=26&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Roma Norte, Cuauhtémoc, Distrito Federal|110000 pesos|410 m² construidos|266||19.39068|-99.2836995|Publicado hace 2 meses
Departamento En Renta En Roma Norte 22178nc|Departamento en renta|https://departamento.metroscubicos.com/MLM-1320498694-departamento-en-renta-en-roma-norte-22178nc-_JM#position=27&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Roma Norte, Cuauhtémoc, Distrito Federal|18000 pesos|140 m² construidos,3 recs.|267||19.39068|-99.2836995|Publicado hace 4 meses
Renta Departamento Roma Norte $30,000|Departamento en renta|https://departamento.metroscubicos.com/MLM-927065574-renta-departamento-roma-norte-30000-_JM#position=28&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Cozumel, Roma Norte, Cuauhtémoc, Distrito Federal|30000 pesos|119 m² construidos,1 rec.|268|Cozumel|19.39068|-99.2836995|Publicado hace 8 meses
Departamento En Renta, Roma Norte, Cdmx|Departamento en renta|https://departamento.metroscubicos.com/MLM-1363286415-departamento-en-renta-roma-norte-cdmx-_JM#position=29&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Roma Norte, Cuauhtémoc, Distrito Federal|21000 pesos|85 m² construidos,2 recs.|269||19.39068|-99.2836995|
Espectacular Loft Amueblado|Departamento en renta|https://departamento.metroscubicos.com/MLM-924319409-espectacular-loft-amueblado-_JM#position=30&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Sinaloa 179, Roma Norte, Cuauhtémoc, Distrito Federal|18000 pesos|50 m² construidos|270|Sinaloa 179|19.39068|-99.2836995|Publicado hace 8 meses
Departamento 3 Recamaras Col. Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-875386731-departamento-3-recamaras-col-roma-norte-_JM#position=31&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Roma Norte, Cuauhtémoc, Distrito Federal|8500000 pesos|160 m² construidos,3 recs.|271||19.39068|-99.2836995|
Vende Precioso Penthouse Con Acabados De Lujo En La Colonia Roma  Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1334534535-vende-precioso-penthouse-con-acabados-de-lujo-en-la-colonia-roma-norte-_JM#position=32&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Tabasco 122, Roma Norte, Cuauhtémoc, Distrito Federal|15000000 pesos|267 m² de terreno,2 recs.|272|Tabasco 122|19.39068|-99.2836995|Publicado hace 3 meses
Córdoba, Roma Norte|Casa en venta|https://casa.metroscubicos.com/MLM-934350156-cordoba-roma-norte-_JM#position=33&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Córdoba, Roma Norte, Cuauhtémoc, Distrito Federal|7450000 pesos|151 m² construidos,5 recs.|273|Córdoba|19.39068|-99.2836995|Publicado hace 7 meses
Renta Departamento Roma Norte Entrada Directa De La Calle|Departamento en renta|https://departamento.metroscubicos.com/MLM-1370188591-renta-departamento-roma-norte-entrada-directa-de-la-calle-_JM#position=34&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Chihuahua 69, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal|13000 pesos|90 m² construidos,2 recs.|274|Chihuahua 69, Roma Norte, Ciudad De México, Cdmx, México|19.39068|-99.2836995|Publicado hace 19 días
Amplio Y Bonito Departamento!!|Departamento en renta|https://departamento.metroscubicos.com/MLM-924356845-amplio-y-bonito-departamento-_JM#position=35&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Acapulco, Roma Norte, Cuauhtémoc, Distrito Federal|22000 pesos|122 m² construidos,2 recs.|275|Acapulco|19.39068|-99.2836995|Publicado hace 8 meses
Precioso Departamento Amueblado En Renta, Col. Roma Norte|Departamento en renta|https://departamento.metroscubicos.com/MLM-1364412421-precioso-departamento-amueblado-en-renta-col-roma-norte-_JM#position=36&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Jalapa, Roma Norte, Cuauhtémoc, Distrito Federal|26000 pesos|100 m² construidos,2 recs.|276|Jalapa|19.39068|-99.2836995|Publicado hace 35 días
Edificio En Venta / Roma Norte / Cuauhtemoc|Edificio en venta|https://inmueble.metroscubicos.com/MLM-926264404-edificio-en-venta-roma-norte-cuauhtemoc-_JM#position=37&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal|35000000 pesos|1,345 m² construidos|277|Av. Chapultepec|19.39068|-99.2836995|Publicado hace 8 meses
Penthouse En Colonia Roma De 2 Recamaras.|Departamento en venta|https://departamento.metroscubicos.com/MLM-857575154-penthouse-en-colonia-roma-de-2-recamaras-_JM#position=38&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Roma Norte, Cuauhtémoc, Distrito Federal|13000000 pesos|276 m² construidos,2 recs.|278||19.39068|-99.2836995|
Edificio En Venta / Roma Norte, 5 Niveles Con 10 Oficinas, Roof Garden, Recepción Y Estacionamiento|Edificio en venta|https://inmueble.metroscubicos.com/MLM-950662955-edificio-en-venta-roma-norte-5-niveles-con-10-oficinas-roof-garden-recepcion-y-estacionamiento-_JM#position=39&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Roma Norte, Cuauhtémoc, Distrito Federal|36000000 pesos|1,080 m² construidos|279||19.39068|-99.2836995|Publicado hace 6 meses
Casa En Venta  Roma Norte|Casa en venta|https://casa.metroscubicos.com/MLM-1321791020-casa-en-venta-roma-norte-_JM#position=40&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Monterrey 00, Roma Norte, Cuauhtémoc, Distrito Federal|32000000 pesos|565 m² construidos,8 recs.|280|Monterrey 00|19.39068|-99.2836995|Publicado hace 4 años
Amplia  Oficina En Renta En  Roma Norte|Oficina en renta|https://inmueble.metroscubicos.com/MLM-1331178441-amplia-oficina-en-renta-en-roma-norte-_JM#position=41&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Tonalá, Roma Norte, Cuauhtémoc, Distrito Federal|11600 pesos|95 m² construidos|281|Tonalá|19.39068|-99.2836995|Publicado hace 3 meses
Venta Casa En Plaza Rio De Janeiro, Roma Norte|Casa en venta|https://casa.metroscubicos.com/MLM-1315517932-venta-casa-en-plaza-rio-de-janeiro-roma-norte-_JM#position=42&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Plaza Rio De Janeiro, Roma Norte, Cuauhtémoc, Distrito Federal|38000000 pesos|481 m² construidos,8 recs.|282|Plaza Rio De Janeiro|19.39068|-99.2836995|Publicado hace 4 meses
Renta Moderno Depto. Con Inmejorable Ubicación, Roma Norte|Departamento en renta|https://departamento.metroscubicos.com/MLM-809980334-renta-moderno-depto-con-inmejorable-ubicacion-roma-norte-_JM#position=43&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Acapulco 37, Roma Norte, Cuauhtémoc, Distrito Federal|25000 pesos|105 m² construidos,3 recs.|283|Acapulco 37|19.39068|-99.2836995|Publicado hace 1 año
Departamento En Roma Norte Mx20-jl7651|Departamento en venta|https://departamento.metroscubicos.com/MLM-1317740699-departamento-en-roma-norte-mx20-jl7651-_JM#position=44&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Cuauhtémoc, Distrito Federal|1808000 pesos|70 m² construidos,2 recs.|284||19.39068|-99.2836995|Publicado hace 4 meses
Departamento 3 Recamaras Col. Roma Norte Cuauhtemoc|Departamento en venta|https://departamento.metroscubicos.com/MLM-875381151-departamento-3-recamaras-col-roma-norte-cuauhtemoc-_JM#position=45&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Roma Norte, Cuauhtémoc, Distrito Federal|8000000 pesos|150 m² construidos,3 recs.|285||19.39068|-99.2836995|
Roma Norte: Edificio En Venta Con Uso De Suelo Hm/5/20/a|Edificio en venta|https://inmueble.metroscubicos.com/MLM-1301941124-roma-norte-edificio-en-venta-con-uso-de-suelo-hm520a-_JM#position=46&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Sonora, Roma Norte, Cuauhtémoc, Distrito Federal|22000000 pesos|602 m² construidos|286|Sonora|19.39068|-99.2836995|Publicado hace 5 meses
Casa En Renta, Colonia Roma Norte Con 4 Recámaras. Odc-0202|Casa en renta|https://casa.metroscubicos.com/MLM-893283341-casa-en-renta-colonia-roma-norte-con-4-recamaras-odc-0202-_JM#position=47&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Monterrey 0, Roma Norte, Cuauhtémoc, Distrito Federal|45000 pesos|255 m² construidos,4 recs.|287|Monterrey 0|19.39068|-99.2836995|Publicado hace 1 año
Rav10254, Roma Norte, Departamento En Venta|Departamento en venta|https://departamento.metroscubicos.com/MLM-1330486348-rav10254-roma-norte-departamento-en-venta-_JM#position=48&search_layout=grid&type=item&tracking_id=4a58b271-4dfc-4ef0-8991-f06e1253bb7f|Zacatecas, Roma Norte, Cuauhtémoc, Distrito Federal|4500000 pesos|90 m² construidos,2 recs.|288|Zacatecas|19.39068|-99.2836995|Publicado hace 3 meses
Departamento En Yucatan, Roma Norte|Departamento en renta|https://departamento.metroscubicos.com/MLM-1315675102-departamento-en-yucatan-roma-norte-_JM#position=1&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Yucatán 132, Roma Norte, Cuauhtémoc, Distrito Federal|18000 pesos|104 m² construidos,2 recs.|289|Yucatán 132|19.39068|-99.2836995|Publicado hace 4 meses
Impecable Departamento En Renta, Frente A  La Plaza Luis Cabrera, Roma Norte|Departamento en renta|https://departamento.metroscubicos.com/MLM-1364537132-impecable-departamento-en-renta-frente-a-la-plaza-luis-cabrera-roma-norte-_JM#position=2&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Plaza Luis Cabrera, Roma Norte, Cuauhtémoc, Distrito Federal|17000 pesos|63 m² construidos,2 recs.|290|Plaza Luis Cabrera|19.39068|-99.2836995|Publicado hace 35 días
Casa En Venta|Casa en venta|https://casa.metroscubicos.com/MLM-954329846-casa-en-venta-_JM#position=3&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Chiapas, Roma Norte, Cuauhtémoc, Distrito Federal|20000000 pesos|374 m² construidos|291|Chiapas|19.39068|-99.2836995|Publicado hace 6 meses
Uh Departamento En Renta, Roma Norte. Sobre Av. Principal|Departamento en renta|https://departamento.metroscubicos.com/MLM-1359444748-uh-departamento-en-renta-roma-norte-sobre-av-principal-_JM#position=4&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Avenida Oaxaca 1, Roma Norte, Cuauhtémoc, Distrito Federal|21000 pesos|90 m² construidos,2 recs.|292|Avenida Oaxaca 1|19.39068|-99.2836995|Publicado hace 2 años
Departamento En Roma Norte, Cuauhtémoc Con 4 Recámaras, 192 M², Id: 44859|Departamento en venta|https://departamento.metroscubicos.com/MLM-1364848176-departamento-en-roma-norte-cuauhtemoc-con-4-recamaras-192-m-id-44859-_JM#position=5&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Tabasco, Roma Norte, Cuauhtémoc, Distrito Federal|5000000 pesos|192 m² construidos,4 recs.|293|Tabasco|19.39068|-99.2836995|
Penthouse En Colonia Roma De 2 Recamaras.|Departamento en venta|https://departamento.metroscubicos.com/MLM-1360455625-penthouse-en-colonia-roma-de-2-recamaras-_JM#position=6&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Roma Norte, Cuauhtémoc, Distrito Federal|13000000 pesos|276 m² construidos,2 recs.|294||19.39068|-99.2836995|Publicado hace 48 días
Departamento En Esquina Cerca De Corredor Gastronómico Álvaro Obregón|Departamento en venta|https://departamento.metroscubicos.com/MLM-924397340-departamento-en-esquina-cerca-de-corredor-gastronomico-alvaro-obregon-_JM#position=7&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Chihuahua 60, Roma Norte, Cuauhtémoc, Distrito Federal|3790000 pesos|88 m² construidos,2 recs.|295|Chihuahua 60|19.39068|-99.2836995|Publicado hace 8 meses
Córdoba Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1317121782-cordoba-roma-norte-_JM#position=8&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Córdoba, Roma Norte, Cuauhtémoc, Distrito Federal|4774000 pesos|63 m² construidos,1 rec.|296|Córdoba|19.39068|-99.2836995|
Departamento 3 Recamaras Col. Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1360416936-departamento-3-recamaras-col-roma-norte-_JM#position=9&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal|8500000 pesos|160 m² construidos,3 recs.|297|Querétaro|19.39068|-99.2836995|Publicado hace 48 días
Si Buscas Recámaras Grandes...|Departamento en renta|https://departamento.metroscubicos.com/MLM-1331995071-si-buscas-recamaras-grandes-_JM#position=10&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|San Luis Potosí, Roma Norte, Cuauhtémoc, Distrito Federal|21500 pesos|110 m² construidos,2 recs.|298|San Luis Potosí|19.39068|-99.2836995|Publicado hace 3 meses
Departamento En Roma Norte, Cuauhtémoc Con 2 Recámaras, 109 M², Id: 60556|Departamento en venta|https://departamento.metroscubicos.com/MLM-1375798350-departamento-en-roma-norte-cuauhtemoc-con-2-recamaras-109-m-id-60556-_JM#position=11&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Medellín, Roma Norte, Cuauhtémoc, Distrito Federal|6950000 pesos|109 m² construidos,2 recs.|299|Medellín|19.39068|-99.2836995|
Venta Departamento Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1335552974-venta-departamento-roma-norte-_JM#position=12&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Venta Departamento, Roma Norte, Cuauhtémoc, Distrito Federal|5950000 pesos|93 m² construidos,3 recs.|300|Venta Departamento|19.39068|-99.2836995|Publicado hace 3 meses
Departamento En Venta En Roma Norte, Cuauhtémoc. Rav-193|Departamento en venta|https://departamento.metroscubicos.com/MLM-942033683-departamento-en-venta-en-roma-norte-cuauhtemoc-rav-193-_JM#position=13&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Morelia, Roma Norte, Cuauhtémoc, Distrito Federal|4618000 pesos|102 m² construidos,3 recs.|301|Morelia|19.39068|-99.2836995|Publicado hace 7 meses
Tabasco, Roma Norte|Departamento en venta|https://departamento.metroscubicos.com/MLM-1362898156-tabasco-roma-norte-_JM#position=14&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Roma Norte, Cuauhtémoc, Distrito Federal|12500000 pesos|215 m² construidos,2 recs.|302||19.39068|-99.2836995|Publicado hace 40 días
Oportunidad De Venta, Departamento Roma Norte $4,500,000|Departamento en venta|https://departamento.metroscubicos.com/MLM-1340401964-oportunidad-de-venta-departamento-roma-norte-4500000-_JM#position=15&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Avenida Álvaro Obregón 42, Roma Norte, Cuauhtémoc, Distrito Federal|4500000 pesos|90 m² construidos,2 recs.|303|Avenida Álvaro Obregón 42|19.39068|-99.2836995|Publicado hace 3 meses
Departamento 3 Recamaras Col. Roma Norte Cuauhtemoc|Departamento en venta|https://departamento.metroscubicos.com/MLM-1360436269-departamento-3-recamaras-col-roma-norte-cuauhtemoc-_JM#position=16&search_layout=grid&type=item&tracking_id=d0018fab-fc5a-45db-b908-5200e29503cc|Querétaro, Roma Norte, Cuauhtémoc, Distrito Federal|8000000 pesos|150 m² construidos,3 recs.|304|Querétaro|19.39068|-99.2836995|Publicado hace 48 días
