property_type,price_type,lat,lon,years,CVEGEO,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela,is_depto,Baños_imp,Recámaras_imp,precio_m2_final,nearest_50_pct_price,nearest_75_pct_price,nearest_25_pct_price,nearest_std_price,ageb_precio_m2_25_pct,ageb_precio_m2_50_pct,ageb_precio_m2_75_pct
casa,venta,19.415,-99.163,90.0,0901500011214,731,549.0,222.0,82.0,61.0,10.0,0,1.8,2.6,54298.642533936654,50401.76825080109,67665.55465235401,47000.05882352941,13363.56491546133,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.4129403,-99.1615832,0.0,0901500011214,734,440.0,207.0,56.0,61.0,6.0,1,2.0,1.0,58577.58620689655,65042.000357334284,74003.98741225137,58577.58620689655,14739.8733263814,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.4147924,-99.1621247,0.0,0901500011214,735,469.0,212.0,60.0,60.0,9.0,1,1.0,1.0,68809.52380952382,52463.536591845375,55416.76589664206,50280.89887640449,15803.717370072076,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.4148155,-99.1603133,0.0,0901500011214,736,439.0,219.0,58.0,50.0,17.0,1,3.0,3.0,71435.18518518518,59783.78011155901,62259.10960591133,46084.9004943989,12195.599147086103,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.4143332,-99.1595289,50.0,0901500011214,739,417.0,214.0,56.0,51.0,16.0,1,1.0,2.0,46386.18122977346,67191.38486842105,71623.05014854044,55285.160575858245,13379.82235799711,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.413754,-99.165467,0.0,0901500011214,740,455.0,24.0,103.0,119.0,11.0,1,3.0,3.0,59259.25925925926,57353.87625336269,63717.94871794872,56078.72050816697,6103.350738662497,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.4141267,-99.1647512,46.0,0901500011214,741,424.0,25.0,104.0,104.0,7.0,1,2.0,3.0,40119.76047904192,57396.59825519362,60968.66096866097,53177.083333333336,8048.776029343935,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.4142239,-99.1639119,3.0,0901500011214,742,413.0,27.0,94.0,88.0,6.0,1,2.0,3.0,47794.117647058825,47000.05882352941,54977.876106194686,47000.01470588235,6116.797193164042,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.413848,-99.1615815,0.0,0901500011214,745,464.0,210.0,57.0,61.0,8.0,1,2.0,2.0,63988.76404494382,70198.79583333334,72385.45454545454,56246.35828934227,14826.185679476019,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.4149383,-99.1592883,1.0,0901500011214,746,404.0,213.0,56.0,39.0,18.0,1,2.0,1.0,50740.74074074074,52989.41798941798,67162.42248062015,41013.21197411003,15143.814658317006,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.4152831,-99.160323,0.0,0901500011214,747,468.0,223.0,71.0,50.0,18.0,1,3.0,2.0,58000.0,46403.09155766944,55532.78688524591,38426.012614155436,11821.515717472117,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.413848,-99.1615815,0.0,0901500011214,748,464.0,210.0,57.0,61.0,8.0,1,2.0,2.0,68786.45833333333,67799.94868913857,72385.45454545454,56246.35828934227,14760.387660998253,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.4141843,-99.1597255,0.0,0901500011214,749,426.0,212.0,61.0,53.0,16.0,1,3.0,2.0,73979.3050587634,60508.063162994695,69621.5586734694,54250.70028011204,11652.977895529402,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.4141843,-99.1597255,0.0,0901500011214,750,426.0,212.0,61.0,53.0,16.0,1,2.0,2.0,68793.0,60508.063162994695,71623.05014854044,54250.70028011204,12192.30932441601,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.4141843,-99.1597255,0.0,0901500011214,752,426.0,212.0,61.0,53.0,16.0,1,2.0,2.0,73008.50315729047,60508.063162994695,69621.5586734694,54250.70028011204,11777.070170986255,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.412346,-99.1627985,0.0,0901500011214,758,283.0,14.0,62.0,76.0,5.0,1,1.0,1.0,72222.22222222222,45284.44508009154,53245.59770499109,40601.96379569797,11419.44748941427,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.413034,-99.161477,0.0,0901500011214,759,442.0,206.0,56.0,62.0,7.0,1,2.0,2.0,85702.09895052473,58577.58620689655,72857.91062176165,58577.58620689655,12311.406411276992,50000.0,58577.58620689655,71070.69121447028
depto,renta,19.4144296,-99.1628615,0.0,0901500011214,764,533.0,219.0,73.0,58.0,10.0,1,1.0,1.0,28571.42857142857,51123.59550561798,54174.85131997068,47198.57352941176,11705.412321243259,50000.0,58577.58620689655,71070.69121447028
depto,renta,19.4149369,-99.1590417,30.0,0901500011214,765,236.0,44.0,55.0,42.0,18.0,1,2.0,4.0,31384.61538461538,50740.74074074074,58914.72868217054,41013.21197411003,13943.921422035635,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.413759,-99.1609,,0901500011214,766,449.0,212.0,61.0,57.0,9.0,1,1.8,2.6,47619.04761904762,76727.34048027443,83836.79716981133,60956.94478527607,12468.947268758202,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.4138234,-99.1655017,0.0,0901500011214,768,453.0,24.0,102.0,119.0,11.0,1,3.0,3.0,72222.22222222222,58388.35901198337,60968.66096866097,56551.72413793104,6328.284629778934,50000.0,58577.58620689655,71070.69121447028
casa,venta,19.41308,-99.16083,,0901500011214,770,426.0,203.0,59.0,60.0,6.0,0,2.0,2.0,44642.857142857145,47065.88881262869,52580.645161290326,40823.92531480677,11035.955787356614,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41528,-99.16032,,0901500011214,771,467.0,223.0,71.0,50.0,18.0,1,2.0,2.0,50000.0,53688.524590163935,60370.53571428571,40831.33564286439,13622.31853546051,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41367,-99.16547,,0901500011214,772,444.0,24.0,102.0,117.0,10.0,1,3.0,3.0,30990.173847316702,57353.87625336269,58504.524333577894,56551.72413793104,10970.582521140836,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41493,-99.15928,,0901500011214,773,407.0,213.0,56.0,41.0,18.0,1,1.0,1.0,50740.74074074074,53083.54866494401,69703.27576754385,41013.21197411003,15618.166061384924,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41367,-99.16546,,0901500011214,774,443.0,24.0,102.0,117.0,10.0,1,3.0,3.0,56551.72413793104,57353.87625336269,58504.524333577894,56078.72050816697,13712.41740042391,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41413,-99.16053,,0901500011214,775,433.0,212.0,62.0,55.0,13.0,1,2.0,2.0,77454.7803617571,63011.551155115514,70666.66666666667,54941.17647058824,13541.083116861664,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41518,-99.16035,,0901500011214,776,458.0,220.0,70.0,51.0,18.0,1,2.0,3.0,36220.47244094488,53688.524590163935,60370.53571428571,44604.637336504165,12560.819208469602,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41399,-99.16053,,0901500011214,777,442.0,211.0,63.0,58.0,13.0,1,2.0,2.0,72000.0,58567.10671067107,74967.68333333333,49194.67787114846,16053.449658186793,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41416,-99.16005,,0901500011214,778,428.0,213.0,60.0,53.0,16.0,1,2.0,2.0,53921.56862745098,69345.37244897959,72805.9153426514,65858.99396929824,6805.0057089355305,50000.0,58577.58620689655,71070.69121447028
casa,venta,19.41308,-99.16083,,0901500011214,779,426.0,203.0,59.0,60.0,6.0,0,2.0,2.0,52580.645161290326,45744.68085106383,51532.25806451613,40548.4693877551,11304.455304192057,50000.0,58577.58620689655,71070.69121447028
casa,venta,19.41374,-99.161,,0901500011214,780,454.0,212.0,64.0,58.0,9.0,0,1.0,1.0,84759.32075471699,70246.31666666667,72385.45454545454,66586.61837941373,6883.555704924058,50000.0,58577.58620689655,71070.69121447028
casa,venta,19.41461,-99.16192,,0901500011214,781,472.0,220.0,59.0,56.0,11.0,0,2.0,2.0,51123.59550561798,66387.61118913858,75599.32751726646,51793.56604873168,17712.54976844999,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41367,-99.16546,,0901500011214,783,443.0,24.0,102.0,117.0,10.0,1,3.0,3.0,58156.02836879432,56551.72413793104,58504.524333577894,56078.72050816697,13673.010593608606,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41308,-99.16345,,0901500011214,784,370.0,21.0,89.0,91.0,5.0,1,2.0,3.0,41899.44134078212,47397.08823529412,59202.317290552586,46960.54102167183,12482.087466944951,50000.0,58577.58620689655,71070.69121447028
casa,venta,19.41304,-99.1615,,0901500011214,785,442.0,206.0,55.0,63.0,7.0,0,1.0,1.0,58577.58620689655,65042.000357334284,74003.98741225137,58577.58620689655,14441.62088800559,50000.0,58577.58620689655,71070.69121447028
casa,venta,19.4149,-99.16088,,0901500011214,786,450.0,218.0,63.0,53.0,12.0,0,2.0,3.0,71625.43859649122,62631.57894736843,72906.35964912281,56957.62711864407,14249.576798102353,50000.0,58577.58620689655,71070.69121447028
casa,venta,19.41501,-99.15989,,0901500011214,787,423.0,218.0,57.0,45.0,19.0,0,2.0,2.0,73417.72151898734,59174.059087687856,68596.0119047619,46084.9004943989,13694.830944117612,50000.0,58577.58620689655,71070.69121447028
casa,venta,19.41375,-99.1609,,0901500011214,788,450.0,212.0,62.0,57.0,9.0,0,2.0,2.0,57777.77777777778,71998.29393939395,81069.22641509434,62187.94214158863,13000.837741284695,50000.0,58577.58620689655,71070.69121447028
casa,venta,19.41453,-99.16038,,0901500011214,789,454.0,219.0,61.0,55.0,17.0,0,2.0,3.0,66666.66666666667,62631.57894736843,66666.66666666667,56957.62711864407,11920.622580465873,50000.0,58577.58620689655,71070.69121447028
casa,venta,19.41464,-99.16047,,0901500011214,790,455.0,219.0,60.0,55.0,17.0,0,2.0,3.0,66666.66666666667,62631.57894736843,66666.66666666667,56957.62711864407,11920.622580465873,50000.0,58577.58620689655,71070.69121447028
casa,venta,19.41375,-99.161,,0901500011214,791,452.0,212.0,62.0,59.0,9.0,0,1.0,1.0,81069.22641509434,70246.31666666667,78898.28344768439,61716.53564375157,10549.425279645604,50000.0,58577.58620689655,71070.69121447028
casa,venta,19.41453,-99.16394,,0901500011214,792,426.0,34.0,89.0,82.0,9.0,0,2.0,3.0,58260.86956521739,47000.05882352941,49448.529411764706,47000.01470588235,5321.360955859718,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41469,-99.16062,,0901500011214,793,453.0,219.0,61.0,56.0,17.0,1,2.0,2.0,85531.26614987079,62631.57894736843,66666.66666666667,56957.62711864407,9088.178811904421,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.4142,-99.16228,,0901500011214,794,511.0,215.0,84.0,66.0,7.0,1,2.0,2.0,82687.33850129199,51346.28051142968,61442.44245322605,48030.942994051555,13452.229698069437,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41484,-99.16024,,0901500011214,795,436.0,219.0,57.0,49.0,17.0,1,1.0,1.0,60971.06899504785,59268.88173302107,68962.14367816091,46084.9004943989,13510.796524516458,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41469,-99.16062,,0901500011214,796,453.0,219.0,61.0,56.0,17.0,1,3.0,3.0,41089.28571428571,66666.66666666667,66666.66666666667,58149.12280701754,9157.021657297557,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41469,-99.16062,,0901500011214,797,453.0,219.0,61.0,56.0,17.0,1,2.0,3.0,55314.0,66666.66666666667,66666.66666666667,58149.12280701754,11661.219314448223,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41469,-99.16062,,0901500011214,798,453.0,219.0,61.0,56.0,17.0,1,3.0,3.0,73333.33333333333,62631.57894736843,66666.66666666667,56957.62711864407,11446.00593995914,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41375,-99.161,,0901500011214,800,452.0,212.0,62.0,59.0,9.0,1,2.0,2.0,54676.16279069767,71998.29393939395,81069.22641509434,65216.856164383564,9416.753665037368,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41426,-99.16329,,0901500011214,801,567.0,224.0,83.0,65.0,7.0,1,2.0,2.0,47000.05882352941,48897.05882352941,57270.312807397204,47000.05882352941,13625.561869504367,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41461,-99.16392,,0901500011214,802,422.0,32.0,90.0,83.0,9.0,1,2.0,2.0,47000.05882352941,47397.08823529412,54977.876106194686,47000.01470588235,6083.795784125858,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41426,-99.16329,,0901500011214,803,567.0,224.0,83.0,65.0,7.0,1,2.0,2.0,47000.05882352941,48897.05882352941,57270.312807397204,47000.05882352941,13625.561869504367,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41367,-99.16547,,0901500011214,804,444.0,24.0,102.0,117.0,10.0,1,3.0,3.0,30234.31594860166,57353.87625336269,58504.524333577894,56551.72413793104,10766.670865887478,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41417,-99.16567,,0901500011214,805,434.0,23.0,99.0,107.0,11.0,1,2.0,2.0,64599.48320413436,57905.49169859516,64423.07692307692,53980.26315789474,11104.061137210403,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41433,-99.15952,,0901500011214,806,417.0,214.0,56.0,51.0,16.0,1,2.0,2.0,55426.35658914728,67191.38486842105,71623.05014854044,48599.1597318539,14103.423143330418,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41454,-99.16111,,0901500011214,807,462.0,216.0,61.0,58.0,13.0,1,2.0,2.0,86563.30749354005,62631.57894736843,71625.43859649122,56957.62711864407,12445.475132048054,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41375,-99.16547,,0901500011214,808,454.0,24.0,103.0,119.0,11.0,1,2.0,3.0,61538.46153846154,57353.87625336269,59099.616858237554,56078.72050816697,4108.764319834042,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41479,-99.16212,,0901500011214,809,468.0,212.0,60.0,59.0,9.0,1,1.0,1.0,53803.47767807276,52711.11901977732,71821.94616977226,50280.89887640449,17247.73577938374,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41375,-99.16547,,0901500011214,810,454.0,24.0,103.0,119.0,11.0,1,2.0,3.0,65384.61538461538,57353.87625336269,59099.616858237554,56078.72050816697,3487.807301966464,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.41202,-99.16428,,0901500011214,811,628.0,22.0,130.0,268.0,7.0,1,2.0,2.0,71059.43152454779,45474.178571428565,50075.892857142855,38335.40172166427,14474.162882440516,50000.0,58577.58620689655,71070.69121447028
depto,venta,19.414309,-99.1580519,10.0,0901500011110,814,273.0,45.0,67.0,59.0,11.0,1,2.0,2.0,69556.96202531646,57017.54385964912,57553.35503707723,42398.28279702971,10048.463226135347,51916.66666666666,59916.66666666666,69016.12903225806
depto,venta,19.414309,-99.1580519,10.0,0901500011110,815,273.0,45.0,67.0,59.0,11.0,1,2.0,2.0,69556.96202531646,57017.54385964912,57553.35503707723,42398.28279702971,10048.463226135347,51916.66666666666,59916.66666666666,69016.12903225806
depto,venta,19.414309,-99.1580519,9.0,0901500011110,816,273.0,45.0,67.0,59.0,11.0,1,3.0,2.0,39603.960396039605,57017.54385964912,57731.9587628866,52340.32346491228,10217.984235761325,51916.66666666666,59916.66666666666,69016.12903225806
depto,venta,19.414309,-99.1580519,10.0,0901500011110,817,273.0,45.0,67.0,59.0,11.0,1,2.0,2.0,57731.9587628866,57017.54385964912,57553.35503707723,42398.28279702971,11337.016069135016,51916.66666666666,59916.66666666666,69016.12903225806
depto,venta,19.414611,-99.158197,0.0,0901500011110,818,251.0,44.0,60.0,51.0,12.0,1,2.0,3.0,51304.34782608696,57935.746823303765,66285.20262977136,52340.32346491228,11534.495410931679,51916.66666666666,59916.66666666666,69016.12903225806
depto,renta,19.416524,-99.157399,10.0,0901500011110,819,510.0,171.0,71.0,73.0,14.0,1,2.0,3.0,38796.99248120301,53851.397409679616,57556.15389503114,49064.62585034013,13666.830199963058,51916.66666666666,59916.66666666666,69016.12903225806
depto,venta,19.412467,-99.156227,0.0,0901500011110,820,267.0,7.0,69.0,79.0,1.0,1,1.0,1.0,76850.0,66747.9674796748,79557.36714975846,56949.27843803055,11912.58979137715,51916.66666666666,59916.66666666666,69016.12903225806
depto,venta,19.417364,-99.159454,0.0,0901500011110,821,332.0,41.0,76.0,65.0,22.0,1,4.0,3.0,64067.86649214659,70123.34225848189,74397.44924242425,63661.71123687735,8053.031823778457,51916.66666666666,59916.66666666666,69016.12903225806
depto,renta,19.4146191,-99.1581994,0.0,0901500011110,822,251.0,44.0,60.0,51.0,12.0,1,2.0,1.0,36974.78991596638,57935.746823303765,66285.20262977136,52732.6468344775,9513.841609600597,51916.66666666666,59916.66666666666,69016.12903225806
depto,venta,19.417043,-99.154625,0.0,0901500011110,823,480.0,141.0,41.0,91.0,7.0,1,2.0,1.0,67857.14285714286,66225.86872586873,72983.54923043087,59393.67948219149,12123.437624163686,51916.66666666666,59916.66666666666,69016.12903225806
depto,venta,19.412594,-99.1552653,1.0,0901500011110,824,255.0,9.0,63.0,71.0,1.0,1,2.0,3.0,52048.719696969696,45136.94638694639,72151.16279069768,42857.142857142855,17896.459987782513,51916.66666666666,59916.66666666666,69016.12903225806
depto,renta,19.4161493,-99.1575625,0.0,0901500011110,826,446.0,150.0,64.0,59.0,14.0,1,2.0,2.0,33626.37362637362,51953.901322042686,57493.540051679585,49064.62585034013,13621.443319516009,51916.66666666666,59916.66666666666,69016.12903225806
casa,renta,19.4157141,-99.1553039,40.0,0901500011110,827,487.0,143.0,55.0,93.0,5.0,0,2.0,3.0,35714.28571428571,62966.622245351704,70009.49838177071,37066.182405165455,18264.953589549994,51916.66666666666,59916.66666666666,69016.12903225806
casa,venta,19.4159559,-99.1585056,82.0,0901500011110,828,328.0,110.0,69.0,52.0,14.0,0,1.8,2.2,55238.09523809524,67488.83928571429,69886.95955942792,57925.11261261262,12910.073927055439,51916.66666666666,59916.66666666666,69016.12903225806
casa,venta,19.4171982,-99.1555016,0.0,0901500011110,830,479.0,146.0,54.0,91.0,7.0,0,2.0,5.0,66037.7358490566,60168.93203883495,65662.59101941748,52699.66861525859,12124.87854863604,51916.66666666666,59916.66666666666,69016.12903225806
depto,renta,19.418827,-99.156575,15.0,0901500011110,831,313.0,37.0,60.0,81.0,7.0,1,2.0,2.0,31400.2828854314,55034.52380952381,62037.463263285885,45888.30584707646,14480.871798633987,51916.66666666666,59916.66666666666,69016.12903225806
depto,renta,19.4183512,-99.1572547,0.0,0901500011110,833,465.0,130.0,67.0,84.0,14.0,1,2.0,2.0,53485.71428571428,52793.87417218543,61938.72629456094,36590.73505234923,17740.410908477534,51916.66666666666,59916.66666666666,69016.12903225806
casa,venta,19.417198,-99.1555,0.0,0901500011110,834,479.0,146.0,54.0,91.0,7.0,0,3.0,6.0,35135.13513513513,60337.8640776699,67087.55896226416,60000.0,9267.3675695291,51916.66666666666,59916.66666666666,69016.12903225806
depto,venta,19.418284,-99.15567,0.0,0901500011110,835,433.0,119.0,53.0,75.0,6.0,1,1.0,2.0,53846.15384615384,57558.90804597701,59979.166666666664,40549.304418985266,13807.187355919052,51916.66666666666,59916.66666666666,69016.12903225806
depto,venta,19.412394,-99.156231,0.0,0901500011110,837,261.0,7.0,67.0,78.0,1.0,1,1.0,1.0,79750.0,68510.2564102564,77528.73938030985,62854.4142614601,11075.050278526463,51916.66666666666,59916.66666666666,69016.12903225806
depto,venta,19.418009,-99.15571,0.0,0901500011110,839,474.0,146.0,51.0,84.0,6.0,1,2.0,2.0,60337.8640776699,60000.0,64108.98058252427,55363.78205128204,10348.146275392948,51916.66666666666,59916.66666666666,69016.12903225806
depto,venta,19.415349,-99.15821,0.0,0901500011110,840,324.0,112.0,64.0,50.0,13.0,1,2.0,2.0,75324.67532467532,67782.23892405063,70473.35900533575,56437.017374517374,18277.369809858526,51916.66666666666,59916.66666666666,69016.12903225806
depto,venta,19.418009,-99.15571,0.0,0901500011110,841,474.0,146.0,51.0,84.0,6.0,1,2.0,2.0,60000.0,60168.93203883495,64108.98058252427,55363.78205128204,10355.908178480533,51916.66666666666,59916.66666666666,69016.12903225806
depto,renta,19.412585,-99.1552635,0.0,0901500011110,842,253.0,9.0,62.0,71.0,1.0,1,2.0,3.0,36682.02764976958,49622.844696969696,72151.16279069768,42912.08791208791,16775.44634680787,51916.66666666666,59916.66666666666,69016.12903225806
