price_type,lat,lon,years,CVEGEO,new_id,num_comercios_imp,is_consultorio_imp,is_recreativo_imp,is_retail_imp,is_escuela_imp,Baños_imp,Recámaras_imp,precio_m2_final,nearest_50_pct_price,nearest_75_pct_price,nearest_25_pct_price,nearest_std_price,distance_parque,distance_fuente,ageb_precio_m2_25_pct,ageb_precio_m2_50_pct,ageb_precio_m2_75_pct
venta,19.4124955,-99.1577268,0.0,0901500011110,983,200.0,4.0,54.0,49.0,2.0,2.0,2.0,52380.95238095238,67857.27086533538,73891.8480778138,59148.02631578947,11262.158618669202,1226.5257753801968,997.9694347820409,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4182157,-99.1554664,40.0,0901500011110,984,434.0,119.0,54.0,76.0,5.0,1.0,2.0,30428.571428571428,59958.33333333333,64108.98058252427,55018.23607427055,19736.38606444489,1603.1805971812369,930.4425803173209,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4124955,-99.1577268,0.0,0901500011110,985,200.0,4.0,54.0,49.0,2.0,2.0,2.0,51916.66666666666,67857.27086533538,73891.8480778138,59148.02631578947,11199.28347051323,1226.5257753801968,997.9694347820409,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4124955,-99.1577268,0.0,0901500011110,986,200.0,4.0,54.0,49.0,2.0,1.0,2.0,60934.21052631579,67857.27086533538,73891.8480778138,53923.87218045113,11976.08591635848,1226.5257753801968,997.9694347820409,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4134711,-99.1552223,0.0,0901500011110,987,311.0,12.0,75.0,90.0,2.0,2.0,2.0,47196.969696969696,39890.10989010989,49805.770541958045,31006.221198156683,18767.72534617365,1494.9477573759757,1132.7731906074064,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4124955,-99.1577268,0.0,0901500011110,988,200.0,4.0,54.0,49.0,2.0,1.0,1.0,83238.37209302325,63816.31161236424,69517.81178562358,53923.87218045113,10127.676363953073,1226.5257753801968,997.9694347820409,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4124955,-99.1577268,0.0,0901500011110,990,200.0,4.0,54.0,49.0,2.0,1.0,1.0,75294.11764705883,63816.31161236424,69517.81178562358,53923.87218045113,11448.366168046135,1226.5257753801968,997.9694347820409,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4124955,-99.1577268,0.0,0901500011110,991,200.0,4.0,54.0,49.0,2.0,2.0,2.0,66698.41269841269,64975.16977928692,73891.8480778138,53923.87218045113,12021.663102594735,1226.5257753801968,997.9694347820409,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4124955,-99.1577268,0.0,0901500011110,992,200.0,4.0,54.0,49.0,2.0,2.0,2.0,69016.12903225806,63816.31161236424,73891.8480778138,53923.87218045113,11944.486188506884,1226.5257753801968,997.9694347820409,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4124711,-99.1562223,0.0,0901500011110,993,269.0,7.0,70.0,79.0,1.0,2.0,2.0,51916.66666666666,66747.9674796748,75815.46610169491,56949.27843803055,10832.427616802659,1384.4854645274324,1114.6740292864963,51982.69318181818,61612.90322580645,69894.88454990424
renta,19.4163662,-99.1559193,0.0,0901500011110,994,480.0,146.0,59.0,90.0,9.0,2.0,3.0,38095.2380952381,64602.94117647059,74673.42342342343,53651.24577438337,23037.03830656831,1485.7186131786905,926.4022408071692,51982.69318181818,61612.90322580645,69894.88454990424
renta,19.4164082,-99.1575673,0.0,0901500011110,995,496.0,165.0,68.0,68.0,15.0,2.0,2.0,37142.85714285714,55462.10884053494,64654.41176470588,43810.679611650485,14088.084370378623,1323.357022323132,762.4435206289627,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.415682,-99.1585532,0.0,0901500011110,998,288.0,85.0,63.0,44.0,16.0,1.0,1.0,66406.25,68864.8282097649,74025.97402597402,50952.323496966346,20075.20151409058,1199.188443974508,706.3034190929609,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4126636,-99.1571381,0.0,0901500011110,1000,237.0,8.0,55.0,62.0,3.0,1.0,1.0,97489.74137931036,63477.72,73891.8480778138,59148.02631578947,10169.213319618853,1288.7818815851574,1028.791311274559,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4153499,-99.1582168,0.0,0901500011110,1001,324.0,112.0,64.0,50.0,13.0,2.0,2.0,69158.22784810126,67488.83928571429,74025.97402597402,62544.16023166024,18985.653848566446,1222.1777759518823,755.7542929963955,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4156937,-99.1579158,0.0,0901500011110,1002,384.0,141.0,59.0,52.0,12.0,1.0,2.0,65033.78378378379,68864.8282097649,74025.97402597402,54101.5625,19429.17863362554,1263.3597655912429,763.5380341165695,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4159034,-99.1579013,0.0,0901500011110,1005,409.0,141.0,60.0,55.0,12.0,1.0,1.0,68571.42857142857,61905.38110052499,76431.16883116883,43810.679611650485,21908.057889005213,1271.8851992969658,753.9746232288786,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.417364,-99.159454,0.0,0901500011110,1006,332.0,41.0,76.0,65.0,22.0,2.0,2.0,77657.14285714286,70292.73181818181,74736.11666666667,66290.0971659919,13836.262598003323,1185.377137261338,539.4512939280164,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.417364,-99.159454,0.0,0901500011110,1007,332.0,41.0,76.0,65.0,22.0,1.0,2.0,75777.77777777778,70292.73181818181,76145.64047619047,66290.0971659919,13867.282503404687,1185.377137261338,539.4512939280164,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41239,-99.15623,,0901500011110,1008,261.0,7.0,67.0,78.0,1.0,1.0,1.0,79750.0,68510.2564102564,75815.46610169491,62854.4142614601,10138.393210650378,1383.5891252170545,1119.921860346847,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41257,-99.15551,,0901500011110,1011,271.0,9.0,67.0,75.0,1.0,1.0,3.0,42857.142857142855,47562.82138694639,63848.68421052632,38406.593406593405,19297.80854554301,1459.4682994998534,1165.7805838958973,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41239,-99.15623,,0901500011110,1014,261.0,7.0,67.0,78.0,1.0,2.0,2.0,72711.86440677966,68510.2564102564,79025.0,62854.4142614601,10739.339715217851,1383.5891252170545,1119.921860346847,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41828,-99.15572,,0901500011110,1020,464.0,141.0,52.0,74.0,6.0,1.0,1.0,59916.66666666666,57558.90804597701,60253.398058252424,37407.967032967026,16416.984518704303,1581.8607603118667,903.2607906265501,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41363,-99.15733,,0901500011110,1021,243.0,11.0,61.0,60.0,7.0,2.0,3.0,52267.44186046512,52074.562823834196,57553.35503707723,39603.960396039605,12644.191567010059,1276.4382655207262,943.1193300067704,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41239,-99.15623,,0901500011110,1026,261.0,7.0,67.0,78.0,1.0,2.0,2.0,51916.66666666666,71189.26553672316,79025.0,66772.67206477733,9036.670041292611,1383.5891252170545,1119.921860346847,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41239,-99.15623,,0901500011110,1027,261.0,7.0,67.0,78.0,1.0,2.0,2.0,66578.94736842105,71189.26553672316,79025.0,63048.13895781637,10788.57757450629,1383.5891252170545,1119.921860346847,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4143,-99.15805,,0901500011110,1028,274.0,45.0,68.0,59.0,11.0,3.0,2.0,39603.960396039605,57017.54385964912,57731.9587628866,52340.32346491228,10217.984235761325,1212.6156741533039,837.6901297632426,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41239,-99.15623,,0901500011110,1031,261.0,7.0,67.0,78.0,1.0,2.0,2.0,52380.95238095238,71189.26553672316,79025.0,66772.67206477733,9141.492492838315,1383.5891252170545,1119.921860346847,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41239,-99.15623,,0901500011110,1032,261.0,7.0,67.0,78.0,1.0,2.0,2.0,67353.84615384616,71189.26553672316,79025.0,62854.4142614601,10805.874921738987,1383.5891252170545,1119.921860346847,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41239,-99.15623,,0901500011110,1033,261.0,7.0,67.0,78.0,1.0,2.0,2.0,69666.66666666667,70032.85528031291,79025.0,62854.4142614601,10817.067902002882,1383.5891252170545,1119.921860346847,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4143,-99.15805,,0901500011110,1034,274.0,45.0,68.0,59.0,11.0,2.0,2.0,57731.9587628866,57017.54385964912,57553.35503707723,42398.28279702971,11337.016069135017,1212.6156741533039,837.6901297632426,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41821,-99.15546,,0901500011110,1054,432.0,119.0,54.0,76.0,5.0,1.0,2.0,21000.0,59958.33333333333,64108.98058252427,55018.23607427055,17958.580888692555,1603.5371735525432,931.1721722138487,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41479,-99.15771,,0901500011110,1056,351.0,126.0,63.0,52.0,12.0,2.0,3.0,52267.44186046512,51785.89484327604,52267.44186046512,37632.082535984686,11121.410862778906,1258.46416152612,834.2882196277527,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41843,-99.15581,,0901500011110,1058,465.0,141.0,54.0,75.0,6.0,1.0,1.0,58534.48275862069,58250.0,60253.398058252424,37407.967032967026,16497.33389193316,1580.3266213091783,892.480446572074,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41845,-99.15754,,0901500011110,1061,315.0,36.0,64.0,80.0,15.0,2.0,2.0,56250.0,52267.44186046512,52267.44186046512,35114.564483787355,10996.693547434717,1419.3836900384788,711.1959065777735,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4143,-99.1581,,0901500011110,1072,270.0,45.0,68.0,58.0,10.0,2.0,2.0,68354.43037974683,57017.54385964912,57731.9587628866,52340.32346491228,10217.984235761325,1207.4521425974735,833.5914377468872,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.41262,-99.15546,,0901500011110,1077,274.0,9.0,68.0,75.0,1.0,1.0,2.0,12175.0,47562.82138694639,63848.68421052632,42857.142857142855,14622.71492206592,1464.8385835250542,1166.5672371657715,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.4143,-99.15805,,0901500011110,1100,274.0,45.0,68.0,59.0,11.0,3.0,3.0,39603.960396039605,57017.54385964912,57731.9587628866,52340.32346491228,10217.984235761327,1212.6156741533039,837.6901297632426,51982.69318181818,61612.90322580645,69894.88454990424
venta,19.416335,-99.1648546,0.0,0901500011106,1101,353.0,23.0,58.0,74.0,8.0,1.0,2.0,40000.0,55230.769230769234,75224.35897435897,48584.09314614309,13902.555440713923,653.3960165909878,303.0955794492594,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4168211,-99.1596475,60.0,0901500011106,1102,327.0,43.0,84.0,61.0,18.0,1.0,2.0,40441.17647058824,60597.31825408296,68299.27989130435,52836.455427128996,22080.45091784366,1139.9139816031268,544.457000815643,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.415931,-99.164594,0.0,0901500011106,1103,423.0,24.0,89.0,88.0,8.0,3.0,2.0,60000.0,49748.74371859297,58638.11188811189,47306.32201334142,12522.676983661226,644.9455997360205,343.3917874466983,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.41597,-99.1619833,25.0,0901500011106,1104,533.0,222.0,75.0,71.0,13.0,1.0,3.0,41791.0447761194,60198.51201923077,64450.068017973535,50000.0,14130.02258904999,878.4119554028554,415.1743892479742,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4155552,-99.1615919,2.0,0901500011106,1105,527.0,221.0,76.0,68.0,14.0,2.0,3.0,50000.0,52105.20078715946,55748.35526315789,50500.0,17274.623094430164,895.684264882676,476.4874748325679,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4155552,-99.1615919,2.0,0901500011106,1106,527.0,221.0,76.0,68.0,14.0,2.0,2.0,49444.444444444445,52105.20078715946,55748.35526315789,50500.0,17241.373354929136,895.684264882676,476.4874748325679,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4153848,-99.1619716,0.0,0901500011106,1108,518.0,220.0,75.0,68.0,14.0,2.0,2.0,117593.75,53836.955445544554,55789.47368421053,50500.0,11044.749247344547,851.5884490112287,469.9929458106461,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4168211,-99.1596475,0.0,0901500011106,1109,327.0,43.0,84.0,61.0,18.0,2.0,3.0,65838.50931677019,60597.31825408296,68299.27989130435,52836.455427128996,22080.45091784366,1139.9139816031268,544.457000815643,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.41597,-99.1619833,26.0,0901500011106,1110,533.0,222.0,75.0,71.0,13.0,1.0,3.0,44029.850746268654,60198.51201923077,64450.068017973535,50000.0,14443.755452999112,878.4119554028554,415.1743892479742,48820.16036655212,55789.47368421053,65241.871884519525
renta,19.4158759,-99.1599856,5.0,0901500011106,1111,478.0,219.0,79.0,58.0,19.0,2.0,3.0,40190.47619047619,51961.058721896596,57814.18251209705,50398.474178403754,5035.1069207717055,1065.03797809161,570.0622854841449,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4168211,-99.1596475,0.0,0901500011106,1112,327.0,43.0,84.0,61.0,18.0,3.0,3.0,52072.538860103625,60597.31825408296,67636.17828702627,52635.14406555644,21087.149389860297,1139.9139816031268,544.457000815643,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.415555,-99.161592,0.0,0901500011106,1114,527.0,221.0,76.0,68.0,14.0,2.0,3.0,52048.91089108911,52080.74534161491,55748.35526315789,50000.0,17377.944558494073,895.6657605100888,476.49905769812483,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.415896,-99.1593996,0.0,0901500011106,1115,275.0,43.0,73.0,56.0,19.0,3.0,3.0,61419.75308641976,51760.59507042253,55848.59184888964,49944.444444444445,5825.7522028053145,1123.2133120709343,618.7062636610328,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.415896,-99.1594,0.0,0901500011106,1116,275.0,43.0,73.0,56.0,19.0,2.0,2.0,52161.490683229815,51760.59507042253,57814.18251209705,49944.444444444445,6613.658235278723,1123.1740149079696,618.6714243837583,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.417855,-99.1602101,62.0,0901500011106,1118,332.0,41.0,72.0,66.0,21.0,1.0,2.0,47666.66666666666,68159.42385786802,77187.30158730158,58353.542365132584,17948.491056695366,1144.2279081167997,446.9532371236957,48820.16036655212,55789.47368421053,65241.871884519525
renta,19.416902,-99.1608338,0.0,0901500011106,1120,323.0,27.0,74.0,67.0,17.0,3.0,2.0,44571.428571428565,20081.30630630631,63022.82299931433,14457.831325301206,28991.412611336225,1033.7473213865085,431.63707274806313,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.416758,-99.1624745,0.0,0901500011106,1121,323.0,19.0,69.0,68.0,12.0,2.0,3.0,53333.333333333336,58693.72527654735,72503.26797385621,47416.327453640886,16512.514566940914,878.7432595434857,314.3427590322904,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4158401,-99.1596792,5.0,0901500011106,1122,447.0,214.0,75.0,54.0,19.0,2.0,3.0,57077.625570776254,51760.59507042253,56585.14879021044,49944.444444444445,6414.4458592224255,1093.5662118986515,598.1991297300526,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4166856,-99.1612588,0.0,0901500011106,1123,523.0,221.0,69.0,74.0,15.0,1.0,2.0,14457.831325301206,33019.04761904762,63022.82299931433,15517.359980462392,27809.319783220893,983.1017189278654,409.56945325128663,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4153848,-99.1619716,14.0,0901500011106,1126,518.0,220.0,75.0,68.0,14.0,2.0,2.0,77862.59541984733,52024.455445544554,55748.35526315789,50000.0,22109.299532277426,851.5884490112287,469.9929458106461,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4176534,-99.1624605,0.0,0901500011106,1127,340.0,21.0,61.0,84.0,9.0,2.0,2.0,88235.29411764706,44833.33333333333,56515.15151515152,25072.99270072993,19008.336175272263,939.0447269332973,244.0834221770637,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.417855,-99.16021,0.0,0901500011106,1128,332.0,41.0,72.0,66.0,21.0,1.0,2.0,47666.66666666666,68159.42385786802,77187.30158730158,58353.542365132584,17948.491056695366,1144.2367705377126,446.9632936764935,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.416971,-99.162033,0.0,0901500011106,1129,339.0,21.0,70.0,77.0,11.0,2.0,2.0,57575.757575757576,31566.666666666664,56769.62676962676,14457.831325301206,26106.502071535942,930.3820777255924,327.63969551120744,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.41751,-99.1595999,41.0,0901500011106,1130,329.0,42.0,74.0,63.0,22.0,1.0,2.0,53846.15384615384,73039.73603603605,77187.30158730158,69110.00316455697,13288.223819626324,1179.6952403751554,519.645494509884,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.415555,-99.161592,0.0,0901500011106,1131,527.0,221.0,76.0,68.0,14.0,3.0,3.0,72826.08695652174,52024.455445544554,54759.122670807454,50000.0,16743.19467937518,895.6657605100888,476.49905769812483,48820.16036655212,55789.47368421053,65241.871884519525
renta,19.4168211,-99.1596475,35.0,0901500011106,1132,327.0,43.0,84.0,61.0,18.0,1.0,2.0,30952.380952380947,60597.31825408296,67636.17828702627,52836.455427128996,19201.635684180925,1139.9139816031268,544.457000815643,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4158401,-99.1596792,0.0,0901500011106,1133,447.0,214.0,75.0,54.0,19.0,2.0,3.0,58059.70149253732,51760.59507042253,55848.59184888964,49944.444444444445,6318.123165924924,1093.5662118986515,598.1991297300526,48820.16036655212,55789.47368421053,65241.871884519525
renta,19.4155552,-99.1615919,0.0,0901500011106,1134,527.0,221.0,76.0,68.0,14.0,3.0,3.0,46332.04633204633,52105.20078715946,55748.35526315789,50500.0,17012.94105385899,895.684264882676,476.4874748325679,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4159657,-99.163205,0.0,0901500011106,1135,528.0,217.0,60.0,74.0,11.0,3.0,3.0,65286.62420382166,66895.4248366013,69463.62615572347,61734.97646081417,5890.48460019616,766.6167220443009,356.53792041999435,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4156597,-99.164933,0.0,0901500011106,1136,408.0,24.0,91.0,85.0,8.0,2.0,2.0,47009.80392156863,55230.769230769234,69090.90909090909,49748.74371859297,12517.071268198397,598.3886461626928,378.0630678352395,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.415965,-99.1632,0.0,0901500011106,1137,528.0,217.0,60.0,74.0,11.0,3.0,3.0,68458.53146853147,65649.84804962325,69293.43773303505,61734.97646081417,5822.994379921279,767.0217970378774,356.77876184737715,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4155552,-99.1615919,1.0,0901500011106,1138,527.0,221.0,76.0,68.0,14.0,3.0,3.0,103676.4705882353,52024.455445544554,54759.122670807454,50000.0,7314.966736161144,895.684264882676,476.4874748325679,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4155552,-99.1615919,0.0,0901500011106,1140,527.0,221.0,76.0,68.0,14.0,3.0,3.0,55789.47368421053,52024.455445544554,54759.122670807454,50000.0,17489.498122943114,895.684264882676,476.4874748325679,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4155552,-99.1615919,0.0,0901500011106,1141,527.0,221.0,76.0,68.0,14.0,2.0,3.0,50000.0,52105.20078715946,55748.35526315789,50500.0,17274.623094430164,895.684264882676,476.4874748325679,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4158401,-99.1596792,0.0,0901500011106,1142,447.0,214.0,75.0,54.0,19.0,2.0,2.0,59316.7701863354,51760.59507042253,55848.59184888964,49944.444444444445,6164.803538929573,1093.5662118986515,598.1991297300526,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4159657,-99.163205,0.0,0901500011106,1144,528.0,217.0,60.0,74.0,11.0,3.0,3.0,56937.13483146067,66895.4248366013,69463.62615572347,64570.06369426752,5002.126974792083,766.6167220443009,356.53792041999435,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.41751,-99.1595999,4.0,0901500011106,1146,329.0,42.0,74.0,63.0,22.0,2.0,2.0,65989.84771573605,70768.86936936938,77187.30158730158,65552.20414438503,15419.294042749874,1179.6952403751554,519.645494509884,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4168211,-99.1596475,0.0,0901500011106,1147,327.0,43.0,84.0,61.0,18.0,3.0,3.0,69333.33333333333,56075.85932085932,64940.62042257615,51871.227498531065,19602.413870038145,1139.9139816031268,544.457000815643,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4158401,-99.1596792,1.0,0901500011106,1148,447.0,214.0,75.0,54.0,19.0,3.0,3.0,51760.62676056338,51961.02703175575,57814.18251209705,49944.444444444445,6609.962064147015,1093.5662118986515,598.1991297300526,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4158401,-99.1596792,0.0,0901500011106,1150,447.0,214.0,75.0,54.0,19.0,3.0,3.0,45422.535211267605,51961.058721896596,57814.18251209705,50398.474178403754,6139.905068301688,1093.5662118986515,598.1991297300526,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4161278,-99.161594,1.0,0901500011106,1151,520.0,220.0,71.0,72.0,14.0,3.0,3.0,86712.57396449705,60198.51201923077,64450.068017973535,55666.11842105263,18141.112936091595,922.7524394107915,426.9921720293876,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4168211,-99.1596475,1.0,0901500011106,1152,327.0,43.0,84.0,61.0,18.0,2.0,2.0,79914.52991452992,60597.31825408296,67636.17828702627,52836.455427128996,19201.635684180925,1139.9139816031268,544.457000815643,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4155552,-99.1615919,0.0,0901500011106,1153,527.0,221.0,76.0,68.0,14.0,2.0,3.0,52000.0,52105.20078715946,55748.35526315789,50000.0,17375.82930690245,895.684264882676,476.4874748325679,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4159657,-99.163205,0.0,0901500011106,1154,528.0,217.0,60.0,74.0,11.0,3.0,3.0,58021.39037433155,66895.4248366013,69463.62615572347,64570.06369426752,5219.257430033283,766.6167220443009,356.53792041999435,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.416007,-99.163765,0.0,0901500011106,1156,400.0,24.0,96.0,92.0,9.0,2.0,2.0,67777.77777777778,65649.84804962325,69463.62615572347,61734.97646081417,5855.271311904785,719.9365777785606,337.88477761758656,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4156597,-99.164933,0.0,0901500011106,1157,408.0,24.0,91.0,85.0,8.0,3.0,3.0,61363.63636363636,50105.141090065714,68750.0,48584.09314614309,13083.678170034378,598.3886461626928,378.0630678352395,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4155552,-99.1615919,0.0,0901500011106,1158,527.0,221.0,76.0,68.0,14.0,2.0,2.0,52161.490683229815,52024.455445544554,55748.35526315789,50000.0,17382.74840806003,895.684264882676,476.4874748325679,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4168766,-99.1619583,0.0,0901500011106,1159,334.0,21.0,71.0,75.0,10.0,2.0,3.0,41666.66666666666,37400.0,57830.232830232824,14457.831325301206,25647.60804653072,931.2034752048099,340.54122658934426,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4168211,-99.1596475,0.0,0901500011106,1161,327.0,43.0,84.0,61.0,18.0,2.0,2.0,51804.12371134021,56075.85932085932,68459.62732919255,43349.017067967085,22622.406651977963,1139.9139816031268,544.457000815643,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4155552,-99.1615919,0.0,0901500011106,1162,527.0,221.0,76.0,68.0,14.0,2.0,2.0,55625.0,52024.455445544554,54882.47793396535,50000.0,17486.66366126175,895.684264882676,476.4874748325679,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4168211,-99.1596475,0.0,0901500011106,1163,327.0,43.0,84.0,61.0,18.0,2.0,2.0,64171.1229946524,54548.026186808565,68459.62732919255,43281.91328077623,22652.985211761363,1139.9139816031268,544.457000815643,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4168211,-99.1596475,0.0,0901500011106,1164,327.0,43.0,84.0,61.0,18.0,2.0,2.0,68449.19786096257,54548.026186808565,68459.62732919255,43281.91328077623,22652.985211761363,1139.9139816031268,544.457000815643,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4158401,-99.1596792,0.0,0901500011106,1165,447.0,214.0,75.0,54.0,19.0,2.0,3.0,49944.444444444445,51961.058721896596,57814.18251209705,50398.474178403754,6555.762263094162,1093.5662118986515,598.1991297300526,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4158401,-99.1596792,0.0,0901500011106,1166,447.0,214.0,75.0,54.0,19.0,2.0,3.0,49944.444444444445,51961.058721896596,57814.18251209705,50398.474178403754,6555.762263094162,1093.5662118986515,598.1991297300526,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.41566,-99.164933,0.0,0901500011106,1167,408.0,24.0,91.0,85.0,8.0,2.0,2.0,79914.52991452992,50105.141090065714,61022.72727272727,48584.09314614309,10738.887412071894,598.409237291982,378.03040125899463,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.415659,-99.164933,0.0,0901500011106,1169,408.0,24.0,91.0,85.0,8.0,2.0,3.0,49748.74371859297,55230.769230769234,69090.90909090909,48584.09314614309,12780.18617420637,598.340604605929,378.13929021254097,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4168211,-99.1596475,0.0,0901500011106,1170,327.0,43.0,84.0,61.0,18.0,2.0,2.0,14457.831325301206,64684.1212799349,69112.29946524063,55602.032224532224,12362.460860195175,1139.9139816031268,544.457000815643,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.41618,-99.163456,0.0,0901500011106,1171,344.0,22.0,65.0,77.0,8.0,3.0,3.0,69798.65771812081,65649.84804962325,68288.34304584304,61734.97646081417,5730.1150828755135,757.526687518435,326.12826165548745,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.416128,-99.161594,0.0,0901500011106,1172,520.0,220.0,71.0,72.0,14.0,2.0,2.0,82147.31496062993,60198.51201923077,64450.068017973535,55666.11842105263,18721.48184839677,922.7625843079336,426.97557665197724,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4168211,-99.1596475,0.0,0901500011106,1173,327.0,43.0,84.0,61.0,18.0,3.0,3.0,57023.51351351351,64684.1212799349,69112.29946524063,52836.455427128996,20305.158307461214,1139.9139816031268,544.457000815643,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4159657,-99.163205,0.0,0901500011106,1174,528.0,217.0,60.0,74.0,11.0,3.0,3.0,64331.210191082806,66895.4248366013,69463.62615572347,61973.82996399888,5869.750502460764,766.6167220443009,356.53792041999435,48820.16036655212,55789.47368421053,65241.871884519525
renta,19.4174243,-99.1623716,0.0,0901500011106,1175,333.0,20.0,60.0,80.0,12.0,2.0,2.0,57915.05791505791,31566.666666666664,56515.15151515152,14457.831325301206,26077.89400671301,930.6661857024185,267.49567611521127,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.416902,-99.1608338,5.0,0901500011106,1177,323.0,27.0,74.0,67.0,17.0,2.0,2.0,56910.56910569106,20081.30630630631,59938.03786574871,14457.831325301206,28354.729036014298,1033.7473213865085,431.63707274806313,48820.16036655212,55789.47368421053,65241.871884519525
venta,19.4166856,-99.1612588,20.0,0901500011106,1179,523.0,221.0,69.0,74.0,15.0,1.0,2.0,14311.111111111111,33019.04761904762,63022.82299931433,15517.359980462392,27793.677071713246,983.1017189278654,409.56945325128663,48820.16036655212,55789.47368421053,65241.871884519525
