main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito
"Departamento En Venta En Calle Cordoba,roma Norte. Ru 22-2444 ","Roma Norte, Cuauhtémoc, Distrito Federal",928,depto,venta,57.0,19.4356338,-99.1495107,2.0,1.0,3.0,86.0,86.0,34.0,4495004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Cuauhtémoc, Roma Norte Gis.22-945","Roma Norte, Cuauhtémoc, Distrito Federal",930,depto,venta,3.0,19.4356338,-99.1495107,2.0,2.0,2.0,163.0,163.0,0.0,9935982.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Calle Zacatecas. R.k","Roma Norte, Cuauhtémoc, Distrito Federal",931,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,1.0,67.0,67.0,2.0,4278000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
Departamento En Venta Córdoba Roma Norte Cuauhtemoc Ro - Dv21361,"Cuauhtémoc, Distrito Federal",944,depto,venta,29.0,19.4356338,-99.1495107,2.0,1.0,3.0,86.0,86.0,0.0,4494001.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
" Departamento En Venta En Cuauhtémoc,roma Norte Gis. 22-2444","Roma Norte, Cuauhtémoc, Distrito Federal",946,depto,venta,1.0,19.4356338,-99.1495107,2.0,1.0,3.0,86.0,86.0,34.0,4495000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc ,roma Norte Gis. 21-1897","Roma Norte, Cuauhtémoc, Distrito Federal",949,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,1.0,67.0,67.0,2.0,4278000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Calle Cordoba 22-2444. Nc ","Roma Norte, Cuauhtémoc, Distrito Federal",962,depto,venta,48.0,19.4356338,-99.1495107,1.0,2.0,3.0,86.0,86.0,34.0,4495005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Calle Zacatecas,roma Norte . Ru 22-2024 ","Roma Norte, Cuauhtémoc, Distrito Federal",963,depto,venta,48.0,19.4356338,-99.1495107,3.0,2.0,3.0,284.0,284.0,1.0,12900004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Cuauhtémoc,roma Norte Gis.22-947","Roma Norte, Cuauhtémoc, Distrito Federal",965,depto,venta,3.0,19.4356338,-99.1495107,2.0,2.0,2.0,158.0,158.0,0.0,10855180.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc, Roma Norte. E.c","Roma Norte, Cuauhtémoc, Distrito Federal",971,depto,venta,4.0,19.4356338,-99.1495107,2.0,2.0,2.0,85.0,85.0,12.0,3995000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc ,roma Norte Gis. 21-1889","Roma Norte, Cuauhtémoc, Distrito Federal",985,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,1.0,67.0,67.0,2.0,4250000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc ,roma Norte Gis. 21-1904","Roma Norte, Cuauhtémoc, Distrito Federal",986,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3750000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc, Roma Norte.  E.c","Roma Norte, Cuauhtémoc, Distrito Federal",987,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3725003.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc,roma Norte. Ru 22-945 ","Roma Norte, Cuauhtémoc, Distrito Federal",1000,depto,venta,3.0,19.4356338,-99.1495107,2.0,2.0,2.0,163.0,163.0,0.0,9935984.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc, Roma Norte. E.c","Roma Norte, Cuauhtémoc, Distrito Federal",1004,depto,venta,4.0,19.4356338,-99.1495107,2.0,1.0,3.0,86.0,86.0,34.0,4495000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc, Roma Norte.  E.c","Roma Norte, Cuauhtémoc, Distrito Federal",1034,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,3.0,86.0,86.0,34.0,4495003.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
Fabuloso Edificio En Renta En Roma Norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1044,casa,renta,5.0,19.4356338,-99.1495107,,,,594.0,1146.0,0.0,399031.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Calle Zacatecas 21-2447.  Nc","Roma Norte, Cuauhtémoc, Distrito Federal",1060,depto,venta,2.0,19.4356338,-99.1495107,3.0,2.0,3.0,284.0,284.0,1.0,12900005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Calle Zacatecas,roma Norte. Ru 22-1619","Roma Norte, Cuauhtémoc, Distrito Federal",1077,depto,venta,2.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3725004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Calle San Luis Potosí, Roma Norte. Ru 22-936 ","Roma Norte, Cuauhtémoc, Distrito Federal",1084,depto,venta,2.0,19.4356338,-99.1495107,2.0,2.0,3.0,171.0,171.0,0.0,11248824.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc,roma Norte. Ru 22-936   22-936","Roma Norte, Cuauhtémoc, Distrito Federal",1085,depto,venta,3.0,19.4356338,-99.1495107,2.0,2.0,3.0,171.0,171.0,0.0,11248824.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc,roma Norte. Ru 22-936 ","Roma Norte, Cuauhtémoc, Distrito Federal",1096,depto,venta,46.0,19.4356338,-99.1495107,2.0,2.0,3.0,171.0,171.0,1.0,11248824.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Cuauhtémoc, Roma Norte Gis. 22-2102","Roma Norte, Cuauhtémoc, Distrito Federal",1101,depto,venta,2.0,19.4356338,-99.1495107,3.0,2.0,3.0,151.0,151.0,1.0,10800000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En  Cuauhtémoc,roma Norte Gis. 21-4976","Roma Norte, Cuauhtémoc, Distrito Federal",1102,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,3.0,86.0,86.0,34.0,4495000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc,roma Norte Gis. 21-1901","Roma Norte, Cuauhtémoc, Distrito Federal",1103,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3725000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc, Roma Norte 21-1895. Nc","Roma Norte, Cuauhtémoc, Distrito Federal",1104,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3640005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc, Roma Norte 21-1895. Nc","Roma Norte, Cuauhtémoc, Distrito Federal",1105,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3640005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc ,roma Norte Gis. 21-2447","Roma Norte, Cuauhtémoc, Distrito Federal",1119,depto,venta,2.0,19.4356338,-99.1495107,3.0,2.0,3.0,284.0,284.0,1.0,12900000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Calle Zacatecas. R.k","Roma Norte, Cuauhtémoc, Distrito Federal",1121,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3640000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc, Roma Norte 21-1901.  Nc","Roma Norte, Cuauhtémoc, Distrito Federal",1136,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3725005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc ,roma Norte.  E.c","Roma Norte, Cuauhtémoc, Distrito Federal",1137,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,2.0,71.0,71.0,2.0,4390003.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Cuauhtémoc, Roma Norte.   H.o ","Roma Norte, Cuauhtémoc, Distrito Federal",1147,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,1.0,74.0,74.0,2.0,4780000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Calle Cordoba 21-4976. Nc","Roma Norte, Cuauhtémoc, Distrito Federal",1148,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,3.0,86.0,86.0,34.0,4495005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Calle Cordoba,roma Norte. Ru 21-2986 ","Roma Norte, Cuauhtémoc, Distrito Federal",1152,depto,venta,2.0,19.4356338,-99.1495107,2.0,2.0,2.0,173.0,173.0,0.0,9151844.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Calle Cordoba,roma Norte. Ru 21-2986 ","Roma Norte, Cuauhtémoc, Distrito Federal",1154,depto,venta,2.0,19.4356338,-99.1495107,2.0,2.0,2.0,173.0,173.0,0.0,9151844.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En  Calle Cordoba, Roma Norte. Ru 21-2981","Roma Norte, Cuauhtémoc, Distrito Federal",1171,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,2.0,78.0,78.0,0.0,4483804.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
Departamento En Venta Roma Norte Gio,"Cuauhtémoc, Distrito Federal",1184,depto,venta,29.0,19.4356338,-99.1495107,1.0,,1.0,44.0,44.0,0.0,3585949.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc,roma Norte Gis.22-946","Roma Norte, Cuauhtémoc, Distrito Federal",1187,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,60.0,60.0,0.0,5090055.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Calle San Luis Potosí,roma Norte. Ru 22-943 ","Roma Norte, Cuauhtémoc, Distrito Federal",1198,depto,venta,2.0,19.4356338,-99.1495107,1.0,1.0,1.0,60.0,60.0,0.0,4492244.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Calle Cordoba. Mls #21-2983 R.k","Roma Norte, Cuauhtémoc, Distrito Federal",1216,depto,venta,2.0,19.4356338,-99.1495107,2.0,1.0,2.0,78.0,78.0,0.0,4826900.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Calle Cordoba, Roma Norte . Ru 21-2985","Roma Norte, Cuauhtémoc, Distrito Federal",1234,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,2.0,78.0,78.0,0.0,5289384.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
Bello Y Exclusivo Departamento En Arts Roma Venta Mls #21-2986,"Roma Norte, Cuauhtémoc, Distrito Federal",1258,depto,venta,3.0,19.4356338,-99.1495107,2.0,2.0,2.0,173.0,173.0,0.0,9151840.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Avenida Chapultepec 22-3114. Nc","Roma Norte, Cuauhtémoc, Distrito Federal",1279,depto,venta,32.0,19.4356338,-99.1495107,2.0,1.0,2.0,125.0,125.0,-1.0,6800005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Av Chapultepec. Mls #22-3114 R.k","Roma Norte, Cuauhtémoc, Distrito Federal",1292,depto,venta,27.0,19.4356338,-99.1495107,2.0,1.0,2.0,125.0,125.0,-1.0,6800000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Avenida Chapultepec,roma Norte. Ru 22-3114","Roma Norte, Cuauhtémoc, Distrito Federal",1302,depto,venta,31.0,19.4356338,-99.1495107,2.0,1.0,2.0,125.0,125.0,1.0,6800004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Cuauhtémoc, Roma Norte.   H.o ","Roma Norte, Cuauhtémoc, Distrito Federal",1305,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,,39.0,39.0,0.0,2980000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Depa En Venta Roma Norte, Avenida Insurgentes Sur. Mls #21-2490 R.k","Roma Norte, Cuauhtémoc, Distrito Federal",1320,depto,venta,49.0,19.4356338,-99.1495107,1.0,1.0,1.0,47.0,47.0,0.0,3715293.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Excelente Departamento En Venta En Roma Norte 1hab,1baño,1cajon. F.m","Roma Norte, Cuauhtémoc, Distrito Federal",1334,depto,venta,4.0,19.4356338,-99.1495107,1.0,1.0,1.0,39.0,39.0,0.0,2980000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Depa En Venta Roma Norte, Avenida Chapultepec. Mls #22-3111 R.k","Roma Norte, Cuauhtémoc, Distrito Federal",1380,depto,venta,28.0,19.4356338,-99.1495107,2.0,1.0,1.0,61.0,61.0,-1.0,4430000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Avenida Chapultepec,roma Norte. Ru 22-3109","Roma Norte, Cuauhtémoc, Distrito Federal",1381,depto,venta,32.0,19.4356338,-99.1495107,2.0,1.0,2.0,123.0,123.0,-1.0,6650004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Calle Guanajuato 22-2351.  Nc","Roma Norte, Cuauhtémoc, Distrito Federal",1386,depto,venta,58.0,19.4356338,-99.1495107,4.0,2.0,3.0,199.0,199.0,1.0,9900005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
Penthouse En Venta En Cuauhtemoc Roma Norte 211712rt,"Roma Norte, Cuauhtémoc, Distrito Federal",1388,depto,venta,4.0,19.4356338,-99.1495107,3.0,2.0,2.0,194.0,194.0,0.0,9350000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Av Chapultepec. Mls #22-3109 R.k","Roma Norte, Cuauhtémoc, Distrito Federal",1394,depto,venta,27.0,19.4356338,-99.1495107,2.0,1.0,2.0,123.0,123.0,-1.0,6650000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Depa En Venta Roma Norte,  Avenida Chapultepec. Mls #22-3107 R.k","Centro, Cuauhtémoc, Distrito Federal",1395,depto,venta,28.0,19.4356338,-99.1495107,2.0,1.0,2.0,86.0,86.0,-1.0,4913500.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Avenida Chapultepec,roma Norte. Ru 22-3107 ","Roma Norte, Cuauhtémoc, Distrito Federal",1398,depto,venta,32.0,19.4356338,-99.1495107,2.0,1.0,2.0,86.0,86.0,-1.0,4913504.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Avenida Chapultepec 22-3109. Nc","Roma Norte, Cuauhtémoc, Distrito Federal",1400,depto,venta,32.0,19.4356338,-99.1495107,2.0,1.0,2.0,123.0,123.0,-1.0,6650005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Avenida Chapultepec. 22-3107  Nc","Roma Norte, Cuauhtémoc, Distrito Federal",1401,depto,venta,32.0,19.4356338,-99.1495107,2.0,1.0,2.0,86.0,86.0,-1.0,4913505.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Avenida Chapultepec  22-3111.  Nc","Roma Norte, Cuauhtémoc, Distrito Federal",1402,depto,venta,32.0,19.4356338,-99.1495107,2.0,1.0,1.0,61.0,61.0,-1.0,4430005.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc,roma Norte Gis. 22-2351","Roma Norte, Cuauhtémoc, Distrito Federal",1403,depto,venta,59.0,19.4356338,-99.1495107,4.0,2.0,3.0,199.0,199.0,1.0,9900000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
Departamento En Venta En Cuauhtémoc Roma Norte Mc 22-3107 ,"Roma Norte, Cuauhtémoc, Distrito Federal",1408,depto,venta,13.0,19.4356338,-99.1495107,2.0,1.0,2.0,86.0,86.0,-1.0,4913500.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Calle Guanajuato,roma Norte. Ru 22-2351","Roma Norte, Cuauhtémoc, Distrito Federal",1417,depto,venta,54.0,19.4356338,-99.1495107,4.0,2.0,3.0,199.0,199.0,1.0,9900004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc,roma Norte Gis. 21-1895","Roma Norte, Cuauhtémoc, Distrito Federal",1418,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,57.0,57.0,2.0,3640000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
Departamento En Venta En Cuauhtémoc Roma Norte Rt 22-3107 ,"Roma Norte, Cuauhtémoc, Distrito Federal",1422,depto,venta,14.0,19.4356338,-99.1495107,2.0,1.0,2.0,86.0,86.0,-1.0,4913500.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En  Calle Cordoba, Roma Norte. 21-2981nc","Roma Norte, Cuauhtémoc, Distrito Federal",1428,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,2.0,78.0,78.0,0.0,4483800.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
Departamento En Venta Roma Norte Cdmx Cuauhtemoc Ro - Dv21354,"Cuauhtémoc, Distrito Federal",1472,depto,venta,29.0,19.4356338,-99.1495107,1.0,,1.0,60.0,60.0,0.0,3595001.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Calle De Durango 21-3640. Nc","Roma Norte, Cuauhtémoc, Distrito Federal",1492,depto,venta,3.0,19.4356338,-99.1495107,1.0,1.0,1.0,37.0,37.0,0.0,3848545.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Remate, Medellin, Roma Norte, Cuauhtemoc","Cuauhtémoc, Distrito Federal",1497,depto,venta,4.0,19.4356338,-99.1495107,1.0,1.0,2.0,75.0,75.0,0.0,2300000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Calle De Durango,roma Norte. Ru 21-3640","Roma Norte, Cuauhtémoc, Distrito Federal",1508,depto,venta,2.0,19.4356338,-99.1495107,1.0,1.0,1.0,37.0,37.0,0.0,3848544.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta Roma Norte, Calle Durango. R.k","Roma Norte, Cuauhtémoc, Distrito Federal",1526,depto,venta,2.0,19.4356338,-99.1495107,3.0,1.0,2.0,122.0,122.0,0.0,8400000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
Bello Departamento En Arts Roma Venta Mls #21-2985,"Roma Norte, Cuauhtémoc, Distrito Federal",1527,depto,venta,3.0,19.4356338,-99.1495107,2.0,1.0,2.0,78.0,78.0,0.0,5289380.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Calle Articulo 123,centro. Ru 22-3130","Roma Norte, Cuauhtémoc, Distrito Federal",1604,depto,venta,32.0,19.4356338,-99.1495107,2.0,1.0,3.0,104.0,104.0,-1.0,4730004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Calle Coahuila,roma Norte. Ru 21-2364","Roma Norte, Cuauhtémoc, Distrito Federal",1617,depto,venta,2.0,19.4356338,-99.1495107,1.0,1.0,1.0,43.0,43.0,0.0,3370004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Calle Coahuila,roma Norte. Ru 21-2366 ","Roma Norte, Cuauhtémoc, Distrito Federal",1630,depto,venta,2.0,19.4356338,-99.1495107,2.0,1.0,2.0,126.0,126.0,0.0,6600004.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
Departamento En Roma Norte,"Cuauhtémoc, Distrito Federal",1649,depto,venta,4.0,19.4356338,-99.1495107,2.0,,3.0,137.0,137.0,0.0,2841250.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Depto Remate, Av Chapultepec, Roma Norte, Cuauhtémoc","Cuauhtémoc, Distrito Federal",1650,depto,venta,4.0,19.4356338,-99.1495107,2.0,1.0,2.0,70.0,70.0,0.0,1772000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Remate, Acapulco, Roma Norte, Cuauhtémoc ","Cuauhtémoc, Distrito Federal",1667,depto,venta,4.0,19.4356338,-99.1495107,2.0,2.0,3.0,99.0,99.0,0.0,5374000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
Tu Mejor Opción Casa De Remate En Roma Norte,"Sur, Cuauhtémoc, Distrito Federal",1668,depto,venta,4.0,19.4356338,-99.1495107,2.0,1.0,2.0,56.0,56.0,0.0,2762000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
Venta De Departamentos En Roma Norte Cuauhtemoc Rogio - Dv21432,"Cuauhtémoc, Distrito Federal",1675,depto,venta,29.0,19.4356338,-99.1495107,1.0,,1.0,44.0,44.0,0.0,3585949.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
Adquiere Increíble Departamento De Roma Norte Cuauhtémoc,"Cuauhtémoc, Distrito Federal",1855,depto,venta,2.0,19.4356338,-99.1495107,1.0,2.0,3.0,85.0,85.0,0.0,1605400.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Departamento En Venta En Cuauhtémoc ,roma Norte Gis.22-1292","Roma Norte, Cuauhtémoc, Distrito Federal",1886,depto,venta,3.0,19.4356338,-99.1495107,3.0,2.0,2.0,144.0,144.0,0.0,8584000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
Departamento En Roma Norte Mx20-jr0448,"Cuauhtémoc, Distrito Federal",1889,depto,venta,4.0,19.4356338,-99.1495107,2.0,1.0,3.0,137.0,137.0,0.0,3471000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"E Departamento En Roma Nte,coahuila 159,col Roma Norte,cuauhtemoc,cdmx","Cuauhtémoc, Distrito Federal",1920,casa,venta,2.0,19.4356338,-99.1495107,2.0,1.0,2.0,90.0,90.0,0.0,1105469.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Remate Jalapa Xalapa, Roma Norte, Cuahutémoc","Cuauhtémoc, Distrito Federal",1960,depto,venta,4.0,19.4356338,-99.1495107,2.0,1.0,3.0,86.0,86.0,0.0,3865000.0,metros_cubicos,POINT (-99.14951069999999 19.4356338),12639,0901500010729,09,015,0001,0729,Urbana
"Venta Y/o Renta Departamento A Estrenar, Durango Roma Norte","Durango, Roma Norte, Cuauhtémoc, Distrito Federal",98,depto,venta,5.0,19.4451,-99.1461,3.0,1.0,2.0,146.0,146.0,0.0,8800000.0,metros_cubicos,POINT (-99.1461 19.4451),12634,090150001056A,09,015,0001,056A,Urbana
