main_name,location,id,property_type,price_type,days_on_site,lat,lon,Baños,Estacionamientos,Recámaras,m2_totales,m2_construidos,years,price_final,source,geometry,index_right,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,Ambito,new_id,num_comercios,is_consultorio,is_recreativo,is_retail,is_escuela,is_depto,Baños_imp,Recámaras_imp,m2_totales_imp,m2_construidos_imp,precio_m2,precio_m2_con,m2_ratio,m2_price_ratio,precio_m2_final
deparatmento en la col. roma norte,"Puebla, Roma Norte, Cuauhtémoc, Distrito Federal",1596,depto,venta,7.0,19.4220585,-99.1661464,1.0,,2.0,96.0,96.0,49.0,4800000.0,metros_cubicos,POINT (-99.1661464 19.4220585),12624,0901500010998,9,15,1,0998,Urbana,83,377.0,22.0,81.0,71.0,10.0,1,1.0,2.0,96.0,96.0,50000.0,50000.0,1.0,1.0,50000.0
departamento clásico en roma norte totalmente renovado,"Puebla 258, Roma Norte, Cuauhtémoc, Distrito Federal",1653,depto,venta,8.0,19.4213628,-99.1679593,3.0,1.0,3.0,103.0,103.0,0.0,4943000.0,metros_cubicos,POINT (-99.16795930000001 19.4213628),12624,0901500010998,9,15,1,0998,Urbana,84,389.0,29.0,78.0,71.0,7.0,1,3.0,3.0,103.0,103.0,47990.29126213592,47990.29126213592,1.0,1.0,47990.29126213592
hermosos departamentos en roma norte en edificio renovado,"Puebla 258, Roma Norte, Cuauhtémoc, Distrito Federal",1705,depto,venta,8.0,19.4213628,-99.1679593,3.0,1.0,3.0,103.0,103.0,0.0,4943000.0,metros_cubicos,POINT (-99.16795930000001 19.4213628),12624,0901500010998,9,15,1,0998,Urbana,86,389.0,29.0,78.0,71.0,7.0,1,3.0,3.0,103.0,103.0,47990.29126213592,47990.29126213592,1.0,1.0,47990.29126213592
"vo exclusivos departamentos, excelentes acabados, roma norte","Salamanca  11, Roma Norte, Cuauhtémoc, Distrito Federal",1722,depto,venta,10.0,19.4214358,-99.1704172,1.0,1.0,1.0,42.0,42.0,0.0,3273000.0,metros_cubicos,POINT (-99.1704172 19.4214358),12624,0901500010998,9,15,1,0998,Urbana,87,384.0,11.0,85.0,91.0,11.0,1,1.0,1.0,42.0,42.0,77928.57142857143,77928.57142857143,1.0,1.0,77928.57142857143
departamento en venta en roma norte,"Salamanca 52, Roma Norte, Cuauhtémoc, Distrito Federal",1725,depto,venta,11.0,19.4198706,-99.1695089,2.0,1.0,2.0,62.0,62.0,0.0,4700000.0,metros_cubicos,POINT (-99.1695089 19.4198706),12624,0901500010998,9,15,1,0998,Urbana,88,431.0,32.0,67.0,94.0,13.0,1,2.0,2.0,62.0,62.0,75806.45161290323,75806.45161290323,1.0,1.0,75806.45161290323
exclusivo depa en venta,"Valladolid 3, Roma Norte, Cuauhtémoc, Distrito Federal",1730,depto,venta,8.0,19.4219483,-99.1689141,2.0,1.0,2.0,114.0,114.0,3.0,6200000.0,metros_cubicos,POINT (-99.16891409999999 19.4219483),12624,0901500010998,9,15,1,0998,Urbana,89,363.0,10.0,75.0,67.0,8.0,1,2.0,2.0,114.0,114.0,54385.9649122807,54385.9649122807,1.0,1.0,54385.9649122807
"roma norte, cuauhtémoc, valladolid, cuidad de méxico","Valladolid 0, Roma Norte, Cuauhtémoc, Distrito Federal",1735,depto,venta,11.0,19.419863,-99.1682223,1.0,1.0,2.0,80.0,80.0,40.0,3450000.0,metros_cubicos,POINT (-99.1682223 19.419863),12624,0901500010998,9,15,1,0998,Urbana,90,437.0,31.0,77.0,83.0,9.0,1,1.0,2.0,80.0,80.0,43125.0,43125.0,1.0,1.0,43125.0
¡¡excelente departamento en colonia roma!! -r-,"Av Oaxaca 1 - 300, Roma Norte, Ciudad De México, Cdmx, México, Roma Norte, Cuauhtémoc, Distrito Federal",1737,depto,venta,57.0,19.4207236,-99.1653451,2.0,1.0,3.0,90.0,90.0,5.0,4100000.0,metros_cubicos,POINT (-99.1653451 19.4207236),12624,0901500010998,9,15,1,0998,Urbana,91,382.0,27.0,93.0,70.0,13.0,1,2.0,3.0,90.0,90.0,45555.555555555555,45555.555555555555,1.0,1.0,45555.555555555555
departamento en venta en la colonia roma norte,"Roma Norte, Cuauhtémoc, Distrito Federal",1801,depto,venta,3.0,19.4213891,-99.169012,2.0,2.0,2.0,,74.0,1.0,5580000.0,metros_cubicos,POINT (-99.169012 19.4213891),12624,0901500010998,9,15,1,0998,Urbana,93,409.0,30.0,79.0,80.0,9.0,1,2.0,2.0,116.4,74.0,47938.1443298969,75405.4054054054,0.6357388316151202,1.5729729729729731,47938.1443298969
"icon roma, departamentos inteligentes a una cuadra de la cib","Av. Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",1803,depto,venta,,19.4218675,-99.1636483,1.0,1.0,1.0,38.0,38.0,0.0,3135000.0,metros_cubicos,POINT (-99.16364830000001 19.4218675),12624,0901500010998,9,15,1,0998,Urbana,94,365.0,17.0,80.0,87.0,14.0,1,1.0,1.0,38.0,38.0,82500.0,82500.0,1.0,1.0,82500.0
"d446 - insurgentes sur, roma norte","Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",1878,depto,venta,,19.42186,-99.163648,1.0,1.0,1.0,39.0,39.0,0.0,3105136.0,metros_cubicos,POINT (-99.16364799999999 19.42186),12624,0901500010998,9,15,1,0998,Urbana,97,365.0,17.0,80.0,87.0,14.0,1,1.0,1.0,39.0,39.0,79618.8717948718,79618.8717948718,1.0,1.0,79618.8717948718
"12157 av. insurgentes sur, roma norte","Av  Insurgentes Sur, Roma Norte, Cuauhtémoc, Distrito Federal",1907,depto,venta,,19.421867,-99.16364,1.0,1.0,1.0,63.0,63.0,0.0,5514000.0,metros_cubicos,POINT (-99.16364 19.421867),12624,0901500010998,9,15,1,0998,Urbana,98,364.0,17.0,79.0,87.0,14.0,1,1.0,1.0,63.0,63.0,87523.80952380953,87523.80952380953,1.0,1.0,87523.80952380953
preventa av. chapultepec,"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1950,depto,venta,49.0,19.421917,-99.1693212,1.0,,1.0,,37.13,0.0,2792170.0,metros_cubicos,POINT (-99.1693212 19.421917),12624,0901500010998,9,15,1,0998,Urbana,99,366.0,10.0,76.0,79.0,9.0,1,1.0,1.0,37.0,37.13,75464.05405405405,75199.83840560193,1.0035135135135136,0.9964987880420144,75464.05405405405
departamento en preventa en roma norte,"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1965,depto,venta,11.0,19.4218158,-99.1693856,1.0,,1.0,,39.65,0.0,3070859.0,metros_cubicos,POINT (-99.1693856 19.4218158),12624,0901500010998,9,15,1,0998,Urbana,100,357.0,10.0,74.0,79.0,9.0,1,1.0,1.0,39.6,39.65,77546.94444444444,77449.1551071879,1.0012626262626263,0.9987389659520808,77546.94444444444
"13216 av chapultepec, roma norte","Av Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1970,depto,venta,,19.421863,-99.16916,1.0,,1.0,32.0,32.0,0.0,2792170.0,metros_cubicos,POINT (-99.16916000000001 19.421863),12624,0901500010998,9,15,1,0998,Urbana,101,370.0,11.0,77.0,71.0,10.0,1,1.0,1.0,32.0,32.0,87255.3125,87255.3125,1.0,1.0,87255.3125
preventa av. chapultepec,"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1975,depto,venta,49.0,19.4218968,-99.1693856,1.0,,2.0,,70.29,0.0,4804764.0,metros_cubicos,POINT (-99.1693856 19.4218968),12624,0901500010998,9,15,1,0998,Urbana,102,365.0,10.0,79.0,81.0,9.0,1,1.0,2.0,70.0,70.29,68639.4857142857,68356.29534784464,1.0041428571428572,0.9958742353108552,68639.4857142857
preventa av. chapultepec,"Av. Chapultepec, Roma Norte, Cuauhtémoc, Distrito Federal",1982,depto,venta,49.0,19.4218158,-99.1693856,1.0,,1.0,,39.65,0.0,3070859.0,metros_cubicos,POINT (-99.1693856 19.4218158),12624,0901500010998,9,15,1,0998,Urbana,103,357.0,10.0,74.0,79.0,9.0,1,1.0,1.0,39.6,39.65,77546.94444444444,77449.1551071879,1.0012626262626263,0.9987389659520808,77546.94444444444
"departamentos en venta en roma norte, cuauhtémoc","Roma Norte, Cuauhtémoc, Distrito Federal",1991,depto,venta,40.0,19.4219017,-99.1635997,1.0,,1.0,63.0,63.0,0.0,3465000.0,metros_cubicos,POINT (-99.16359970000001 19.4219017),12624,0901500010998,9,15,1,0998,Urbana,104,365.0,17.0,79.0,87.0,14.0,1,1.0,1.0,63.0,63.0,55000.0,55000.0,1.0,1.0,55000.0
departamento en venta en roma norte  ff  21 - 1375 - 1,"Roma Norte, Cuauhtémoc, Distrito Federal",2005,depto,venta,4.0,19.4202688,-99.1642694,3.0,2.0,2.0,143.0,143.0,1.0,8800018.0,metros_cubicos,POINT (-99.16426939999999 19.4202688),12624,0901500010998,9,15,1,0998,Urbana,105,327.0,18.0,74.0,61.0,12.0,1,3.0,2.0,143.0,143.0,61538.58741258741,61538.58741258741,1.0,1.0,61538.58741258741
deparatmento en la col. roma norte,,10,depto,venta,,19.42205,-99.16614,1.0,,2.0,,,,4800000.0,viva_anuncios,POINT (-99.16614 19.42205),12624,0901500010998,9,15,1,0998,Urbana,106,379.0,22.0,83.0,71.0,10.0,1,1.0,2.0,143.2,80.6,33519.5530726257,59553.34987593052,0.5628491620111732,1.7766749379652607,33519.5530726257
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56587",,19,depto,venta,,19.42186,-99.16364,1.0,,1.0,34.0,34.0,,2785000.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,9,15,1,0998,Urbana,107,365.0,17.0,80.0,87.0,14.0,1,1.0,1.0,34.0,34.0,81911.76470588235,81911.76470588235,1.0,1.0,81911.76470588235
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56588",,29,depto,venta,,19.42186,-99.16364,1.0,,1.0,42.0,42.0,,3465000.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,9,15,1,0998,Urbana,108,365.0,17.0,80.0,87.0,14.0,1,1.0,1.0,42.0,42.0,82500.0,82500.0,1.0,1.0,82500.0
"14650 av. chapultepec, roma norte",,33,casa,venta,,19.42295,-99.16525,2.0,,2.0,85.0,85.0,,4695000.0,viva_anuncios,POINT (-99.16525 19.42295),12624,0901500010998,9,15,1,0998,Urbana,109,612.0,15.0,120.0,246.0,11.0,0,2.0,2.0,85.0,85.0,55235.294117647056,55235.294117647056,1.0,1.0,55235.294117647056
departamentos venta cuauhtémoc roma norte 38-dv-2522,,40,depto,venta,,19.4219,-99.16359,1.0,,1.0,63.0,63.0,,3465000.0,viva_anuncios,POINT (-99.16359 19.4219),12624,0901500010998,9,15,1,0998,Urbana,111,364.0,16.0,79.0,87.0,14.0,1,1.0,1.0,63.0,63.0,55000.0,55000.0,1.0,1.0,55000.0
"venta de departamento en roma norte, cuauhtémoc con 2 recámaras, id: 60556",,62,depto,venta,,19.42073,-99.16678,2.0,,2.0,109.0,109.0,,6950000.0,viva_anuncios,POINT (-99.16678 19.42073),12624,0901500010998,9,15,1,0998,Urbana,112,345.0,28.0,70.0,57.0,7.0,1,2.0,2.0,109.0,109.0,63761.46788990826,63761.46788990826,1.0,1.0,63761.46788990826
"departamentos en preventa, cerca de avenida chapultepec",,69,depto,venta,,19.42015,-99.16976,1.0,,1.0,42.0,42.0,,3425000.0,viva_anuncios,POINT (-99.16976 19.42015),12624,0901500010998,9,15,1,0998,Urbana,115,412.0,28.0,64.0,92.0,13.0,1,1.0,1.0,42.0,42.0,81547.61904761905,81547.61904761905,1.0,1.0,81547.61904761905
chapultepec 322 - roma norte,,70,casa,venta,,19.42299,-99.16423,2.0,,2.0,,,,5795000.0,viva_anuncios,POINT (-99.16423 19.42299),12624,0901500010998,9,15,1,0998,Urbana,116,604.0,17.0,106.0,255.0,12.0,0,2.0,2.0,223.2,100.8,25963.26164874552,57490.079365079364,0.45161290322580644,2.2142857142857144,57490.079365079364
"icon roma - insurgentes sur 179, roma norte | 1 hab 1e",,120,casa,venta,,19.42165,-99.16376,1.0,,1.0,38.0,38.0,,3325922.0,viva_anuncios,POINT (-99.16376 19.42165),12624,0901500010998,9,15,1,0998,Urbana,119,377.0,20.0,83.0,92.0,15.0,0,1.0,1.0,38.0,38.0,87524.26315789473,87524.26315789473,1.0,1.0,87524.26315789473
departamento en preventa en la roma,,128,depto,venta,,19.42186,-99.16364,1.0,,1.0,,,,4321857.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,9,15,1,0998,Urbana,120,365.0,17.0,80.0,87.0,14.0,1,1.0,1.0,53.714,57.0,80460.53170495588,75822.05263157895,1.06117585731839,0.9423508771929824,80460.53170495588
departamento con terraza en chapultepec,,130,depto,venta,,19.42187,-99.16916,1.0,,1.0,,,,2833260.0,viva_anuncios,POINT (-99.16916000000001 19.42187),12624,0901500010998,9,15,1,0998,Urbana,121,367.0,11.0,76.0,71.0,9.0,1,1.0,1.0,53.714,57.0,52747.142272033365,49706.31578947369,1.06117585731839,0.9423508771929825,52747.142272033365
"13216 av chapultepec, roma norte",,143,casa,venta,,19.42186,-99.16916,1.0,,1.0,32.0,32.0,,2792170.0,viva_anuncios,POINT (-99.16916000000001 19.42186),12624,0901500010998,9,15,1,0998,Urbana,122,363.0,11.0,73.0,70.0,10.0,0,1.0,1.0,32.0,32.0,87255.3125,87255.3125,1.0,1.0,87255.3125
venta departamentos  roma sur,,151,depto,venta,,19.42145,-99.16697,2.0,,2.0,84.0,84.0,,5300600.0,viva_anuncios,POINT (-99.16697000000001 19.42145),12624,0901500010998,9,15,1,0998,Urbana,124,350.0,18.0,75.0,57.0,6.0,1,2.0,2.0,84.0,84.0,63102.380952380954,63102.380952380954,1.0,1.0,63102.380952380954
"exclusivos loft en pre-venta en la roma norte, la mejor ubicacion del mercado.",,168,depto,venta,,19.42157,-99.16387,1.0,,1.0,38.0,38.0,,3135000.0,viva_anuncios,POINT (-99.16387 19.42157),12624,0901500010998,9,15,1,0998,Urbana,127,376.0,20.0,83.0,94.0,14.0,1,1.0,1.0,38.0,38.0,82500.0,82500.0,1.0,1.0,82500.0
departamento en venta roma norte,,206,depto,venta,,19.4202,-99.1684,2.0,,2.0,109.0,109.0,,5700000.0,viva_anuncios,POINT (-99.16840000000001 19.4202),12624,0901500010998,9,15,1,0998,Urbana,130,424.0,32.0,77.0,77.0,10.0,1,2.0,2.0,109.0,109.0,52293.577981651375,52293.577981651375,1.0,1.0,52293.577981651375
ph en venta roma norte cuauhtémoc,,213,depto,venta,,19.42028,-99.17046,3.0,,3.0,,,,14700000.0,viva_anuncios,POINT (-99.17046000000001 19.42028),12624,0901500010998,9,15,1,0998,Urbana,131,470.0,75.0,76.0,98.0,11.0,1,3.0,3.0,264.6,183.2,55555.55555555555,80240.17467248908,0.692365835222978,1.4443231441048037,55555.55555555555
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56589",,219,depto,venta,,19.42186,-99.16364,1.0,,1.0,56.0,56.0,,4496000.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,9,15,1,0998,Urbana,133,365.0,17.0,80.0,87.0,14.0,1,1.0,1.0,56.0,56.0,80285.71428571429,80285.71428571429,1.0,1.0,80285.71428571429
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 56590",,227,depto,venta,,19.42186,-99.16364,1.0,,1.0,63.0,63.0,,5197500.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,9,15,1,0998,Urbana,135,365.0,17.0,80.0,87.0,14.0,1,1.0,1.0,63.0,63.0,82500.0,82500.0,1.0,1.0,82500.0
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 41190",,233,depto,venta,,19.42064,-99.17022,1.0,,1.0,58.0,58.0,,5093000.0,viva_anuncios,POINT (-99.17022 19.42064),12624,0901500010998,9,15,1,0998,Urbana,136,412.0,23.0,74.0,92.0,13.0,1,1.0,1.0,58.0,58.0,87810.3448275862,87810.3448275862,1.0,1.0,87810.3448275862
"venta de departamento en roma norte, cuauhtémoc con 1 recámara, id: 41189",,234,depto,venta,,19.42064,-99.17022,1.0,,1.0,91.0,91.0,,5426000.0,viva_anuncios,POINT (-99.17022 19.42064),12624,0901500010998,9,15,1,0998,Urbana,137,412.0,23.0,74.0,92.0,13.0,1,1.0,1.0,91.0,91.0,59626.37362637363,59626.37362637363,1.0,1.0,59626.37362637363
"15016 puebla, roma norte",,250,casa,venta,,19.42138,-99.16901,2.0,,2.0,107.0,107.0,,7390000.0,viva_anuncios,POINT (-99.16901 19.42138),12624,0901500010998,9,15,1,0998,Urbana,138,407.0,30.0,77.0,80.0,9.0,0,2.0,2.0,107.0,107.0,69065.42056074766,69065.42056074766,1.0,1.0,69065.42056074766
"15029 puebla, roma norte",,251,casa,venta,,19.42138,-99.16901,2.0,,2.0,74.0,74.0,,5625000.0,viva_anuncios,POINT (-99.16901 19.42138),12624,0901500010998,9,15,1,0998,Urbana,139,407.0,30.0,77.0,80.0,9.0,0,2.0,2.0,74.0,74.0,76013.51351351352,76013.51351351352,1.0,1.0,76013.51351351352
"14323 valladolid, roma norte",,260,casa,venta,,19.42028,-99.168,2.0,,3.0,109.0,109.0,,6500000.0,viva_anuncios,POINT (-99.16800000000001 19.42028),12624,0901500010998,9,15,1,0998,Urbana,141,406.0,32.0,74.0,75.0,9.0,0,2.0,3.0,109.0,109.0,59633.02752293578,59633.02752293578,1.0,1.0,59633.02752293578
"12157 av. insurgentes sur, roma norte",,271,casa,venta,,19.42186,-99.16364,1.0,,1.0,63.0,63.0,,5514000.0,viva_anuncios,POINT (-99.16364 19.42186),12624,0901500010998,9,15,1,0998,Urbana,142,365.0,17.0,80.0,87.0,14.0,0,1.0,1.0,63.0,63.0,87523.80952380953,87523.80952380953,1.0,1.0,87523.80952380953
"9577 puebla, roma norte",,287,casa,venta,,19.4224,-99.16488,2.0,,3.0,93.0,93.0,,5956000.0,viva_anuncios,POINT (-99.16488 19.4224),12624,0901500010998,9,15,1,0998,Urbana,144,379.0,19.0,75.0,83.0,12.0,0,2.0,3.0,93.0,93.0,64043.01075268817,64043.01075268817,1.0,1.0,64043.01075268817
"d1030 - av. chapultepec, roma norte",,289,casa,venta,,19.42194,-99.16916,1.0,,1.0,,,,2752944.0,viva_anuncios,POINT (-99.16916000000001 19.42194),12624,0901500010998,9,15,1,0998,Urbana,145,369.0,11.0,75.0,71.0,9.0,0,1.0,1.0,283.2,94.0,9720.847457627118,29286.63829787234,0.3319209039548023,3.012765957446809,29286.63829787234
"3929 puebla, roma norte",,308,casa,venta,,19.42185,-99.16588,1.0,,2.0,110.0,110.0,,4875000.0,viva_anuncios,POINT (-99.16588 19.42185),12624,0901500010998,9,15,1,0998,Urbana,146,364.0,21.0,82.0,66.0,10.0,0,1.0,2.0,110.0,110.0,44318.181818181816,44318.181818181816,1.0,1.0,44318.181818181816
"d649 - sinaloa, roma norte",,310,casa,venta,,19.42011,-99.17019,2.0,,2.0,103.0,103.0,,6820000.0,viva_anuncios,POINT (-99.17019000000001 19.42011),12624,0901500010998,9,15,1,0998,Urbana,147,447.0,75.0,64.0,89.0,12.0,0,2.0,2.0,103.0,103.0,66213.59223300971,66213.59223300971,1.0,1.0,66213.59223300971
departamento 2 recamaras en venta,,391,depto,venta,,19.42201,-99.16702,2.0,,2.0,,,,2990000.0,viva_anuncios,POINT (-99.16701999999999 19.42201),12624,0901500010998,9,15,1,0998,Urbana,148,372.0,15.0,76.0,64.0,7.0,1,2.0,2.0,77.4,118.8,38630.490956072346,25168.350168350167,1.5348837209302324,0.6515151515151516,38630.490956072346
departamento 3 recamaras en venta,,392,depto,venta,,19.42186,-99.16879,2.0,,3.0,,,,3950000.0,viva_anuncios,POINT (-99.16879 19.42186),12624,0901500010998,9,15,1,0998,Urbana,149,345.0,10.0,71.0,64.0,8.0,1,2.0,3.0,130.0,100.6,30384.615384615383,39264.41351888668,0.7738461538461539,1.2922465208747516,30384.615384615383
departamento en venta valladolid roma norte!!,,408,depto,venta,,19.4202,-99.16837,2.0,,3.0,,,,5600000.0,viva_anuncios,POINT (-99.16837 19.4202),12624,0901500010998,9,15,1,0998,Urbana,150,423.0,32.0,75.0,77.0,10.0,1,2.0,3.0,130.0,100.6,43076.92307692308,55666.00397614315,0.7738461538461539,1.2922465208747516,43076.92307692308
departamento 1 recamaras en venta,,425,depto,venta,,19.42256,-99.16381,1.0,,1.0,,,,2400000.0,viva_anuncios,POINT (-99.16381 19.42256),12624,0901500010998,9,15,1,0998,Urbana,151,385.0,16.0,73.0,94.0,12.0,1,1.0,1.0,53.714,57.0,44681.08872919537,42105.26315789474,1.06117585731839,0.9423508771929825,44681.08872919537
venta departamento roma norte,,519,depto,venta,,19.42149,-99.16557,2.0,,3.0,,,,5950000.0,viva_anuncios,POINT (-99.16557 19.42149),12624,0901500010998,9,15,1,0998,Urbana,157,389.0,23.0,94.0,74.0,11.0,1,2.0,3.0,130.0,100.6,45769.230769230766,59145.12922465209,0.7738461538461539,1.2922465208747516,45769.230769230766
invierte en loft 37 m² en la roma!,,520,depto,venta,,19.42141,-99.16414,1.0,,1.0,,,,3500000.0,viva_anuncios,POINT (-99.16414 19.42141),12624,0901500010998,9,15,1,0998,Urbana,158,375.0,23.0,76.0,91.0,14.0,1,1.0,1.0,53.714,57.0,65159.921063409914,61403.508771929824,1.06117585731839,0.9423508771929824,65159.921063409914
loft 38 m² en la colonia roma! gimnasio y coworking. preventa,,521,depto,venta,,19.42193,-99.16361,1.0,,1.0,,,,2900001.0,viva_anuncios,POINT (-99.16361000000001 19.42193),12624,0901500010998,9,15,1,0998,Urbana,159,363.0,16.0,79.0,86.0,14.0,1,1.0,1.0,53.714,57.0,53989.66749823138,50877.21052631579,1.06117585731839,0.9423508771929823,53989.66749823138
preventa loft 38 m² en la colonia roma! oportunidad de inversión!,,522,depto,venta,,19.42186,-99.16363,1.0,,1.0,,,,3156000.0,viva_anuncios,POINT (-99.16363 19.42186),12624,0901500010998,9,15,1,0998,Urbana,160,363.0,17.0,80.0,87.0,14.0,1,1.0,1.0,53.714,57.0,58755.631678891914,55368.42105263158,1.06117585731839,0.9423508771929824,58755.631678891914
loft 42m2 en la colonia roma. acabados de lujo,,523,depto,venta,,19.42207,-99.16486,1.0,,1.0,,,,3170002.0,viva_anuncios,POINT (-99.16486 19.42207),12624,0901500010998,9,15,1,0998,Urbana,161,406.0,19.0,99.0,92.0,12.0,1,1.0,1.0,53.714,57.0,59016.30859738616,55614.070175438595,1.06117585731839,0.9423508771929824,59016.30859738616
preventa loft 38 m² en la colonia roma! gimnasio y coworking incluido!,,524,depto,venta,,19.42207,-99.16355,1.0,,1.0,,,,3170000.0,viva_anuncios,POINT (-99.16355 19.42207),12624,0901500010998,9,15,1,0998,Urbana,162,368.0,15.0,81.0,88.0,13.0,1,1.0,1.0,53.714,57.0,59016.27136314555,55614.0350877193,1.06117585731839,0.9423508771929825,59016.27136314555
"preventa departamento 47m2, tipo loft en la roma con estacionamiento!",,525,depto,venta,,19.42218,-99.16503,1.0,,1.0,,,,3010000.0,viva_anuncios,POINT (-99.16503 19.42218),12624,0901500010998,9,15,1,0998,Urbana,163,413.0,19.0,101.0,87.0,12.0,1,1.0,1.0,53.714,57.0,56037.53211453253,52807.01754385965,1.06117585731839,0.9423508771929824,56037.53211453253
preventa loft 42m2 en la roma. a 5 min del parque méxico,,526,depto,venta,,19.42218,-99.16474,1.0,,1.0,,,,3170001.0,viva_anuncios,POINT (-99.16473999999999 19.42218),12624,0901500010998,9,15,1,0998,Urbana,164,398.0,18.0,91.0,91.0,11.0,1,1.0,1.0,53.714,57.0,59016.28998026586,55614.05263157895,1.06117585731839,0.9423508771929824,59016.28998026586
preventa loft 42m2 a 5 min del parque españa,,527,depto,venta,,19.42215,-99.16506,1.0,,1.0,,,,3170001.0,viva_anuncios,POINT (-99.16506 19.42215),12624,0901500010998,9,15,1,0998,Urbana,165,417.0,21.0,99.0,91.0,12.0,1,1.0,1.0,53.714,57.0,59016.28998026586,55614.05263157895,1.06117585731839,0.9423508771929824,59016.28998026586
"preventa depa 47m2 tipo loft en la roma, 1 estacionamiento!",,528,depto,venta,,19.42206,-99.1656,1.0,,1.0,,,,3348050.0,viva_anuncios,POINT (-99.1656 19.42206),12624,0901500010998,9,15,1,0998,Urbana,166,407.0,22.0,95.0,82.0,9.0,1,1.0,1.0,53.714,57.0,62331.04963324273,58737.71929824561,1.06117585731839,0.9423508771929824,62331.04963324273
invierte en loft 37 m² en la roma! gran oportunidad de inversión.,,529,depto,venta,,19.42125,-99.16464,1.0,,1.0,,,,3470001.0,viva_anuncios,POINT (-99.16464000000001 19.42125),12624,0901500010998,9,15,1,0998,Urbana,167,364.0,23.0,85.0,82.0,13.0,1,1.0,1.0,53.714,57.0,64601.42607141528,60877.21052631579,1.06117585731839,0.9423508771929824,64601.42607141528
departamento 2 recamaras en venta,,544,depto,venta,,19.4207,-99.17055,2.0,,2.0,,,,4700000.0,viva_anuncios,POINT (-99.17055000000001 19.4207),12624,0901500010998,9,15,1,0998,Urbana,169,417.0,22.0,78.0,96.0,12.0,1,2.0,2.0,77.4,118.8,60723.5142118863,39562.28956228957,1.5348837209302324,0.6515151515151516,60723.5142118863
"increible departamento en la mejor zona de la colonia roma norte, venta/renta!!",,545,depto,venta,,19.42194,-99.16892,2.0,,2.0,,,,5950000.0,viva_anuncios,POINT (-99.16892 19.42194),12624,0901500010998,9,15,1,0998,Urbana,170,362.0,10.0,75.0,66.0,8.0,1,2.0,2.0,77.4,118.8,76873.3850129199,50084.17508417508,1.5348837209302324,0.6515151515151515,76873.3850129199
